text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
Fast Mixing of Multi-Scale Langevin Dynamics under the Manifold Hypothesis,0,0,1,0,1,"math.oc, stat.ml",0.8879530429840088,8.0,122.0,130.0,[]
UnQovering Stereotyping Biases via Underspecified Questions,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.555314302444458,11.0,121.0,132.0,[]
DirectProbe: Studying Representations without Classifiers,0,1,0,0,0,"cs.ai, cs.lg",0.6161792278289795,8.0,117.0,125.0,[]
KEPLER: A Unified Model for Knowledge Embedding and Pre-trained Language Representation,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5539357662200928,11.0,123.0,134.0,[]
Attention or memory? Neurointerpretable agents in space and time,1,0,0,0,0,cs.ai,0.8765807151794434,4.0,119.0,123.0,[]
Smooth Inter-layer Propagation of Stabilized Neural Networks for Classification,1,0,1,0,1,"cs.ai, cs.lg",0.781836748123169,8.0,119.0,127.0,[]
Robustifying Models Against Adversarial Attacks by Langevin Dynamics,0,0,1,0,1,"cs.ai, cs.lg",0.5684690475463867,8.0,120.0,128.0,[]
Responsibility: An Example-based Explainable AI approach via Training Process Inspection,0,0,1,0,0,"cs.ai, cs.lg",0.5686314105987549,8.0,120.0,128.0,[]
Math Word Problem Generation with Mathematical Consistency and Problem Context Constraints,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6095104217529297,11.0,119.0,130.0,[]
Development and Validation of an AI-Driven Model for the La Rance Tidal Barrage: A Generalisable Case Study,0,0,1,0,0,cs.ai,0.5838611125946045,4.0,131.0,135.0,[]
Classification of Stochastic Processes with Topological Data Analysis,0,0,1,0,1,"math.oc, cs.lg",0.45645880699157715,8.0,117.0,125.0,[]
"Fractional variational calculus for non-differentiable functions, chapter",0,0,0,1,0,math.oc,0.5650634765625,4.0,121.0,125.0,[]
Algorithmic Bias in Machine Learning Based Delirium Prediction,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6531891822814941,12.0,118.0,130.0,[]
On the Intrinsic and Extrinsic Fairness Evaluation Metrics for Contextualized Language Representations,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.7009902000427246,11.0,125.0,136.0,[]
APPDIA: A Discourse-aware Transformer-based Style Transfer Model for Offensive Social Media Conversations,0,1,0,0,0,"cs.cl, cs.ai",0.6671991348266602,7.0,125.0,132.0,[]
"FH-SWF SG at GermEval 2021: Using Transformer-Based Language Models to Identify Toxic, Engaging, & Fact-Claiming Comments",0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.9207792282104492,11.0,136.0,147.0,[]
Post-Processing of Word Representations via Variance Normalization and Dynamic Embedding,0,1,0,0,0,"cs.cl, stat.ml",0.6277973651885986,7.0,123.0,130.0,[]
Hyperbolic Geometry is Not Necessary: Lightweight Euclidean-Based Models for Low-Dimensional Knowledge Graph Embeddings,1,0,0,0,0,"cs.ai, cs.cl, stat.ml",0.5354681015014648,11.0,128.0,139.0,[]
Neural Machine Translation with Joint Representation,0,1,0,0,0,cs.cl,0.6077935695648193,3.0,113.0,116.0,[]
Leveraging Knowledge Graph Embedding Techniques for Industry 4.0 Use Cases,1,0,0,0,0,"cs.ai, cs.lg",0.5805511474609375,8.0,122.0,130.0,[]
The Principle of Unchanged Optimality in Reinforcement Learning Generalization,1,0,1,0,1,"cs.ai, cs.lg",0.7419381141662598,8.0,120.0,128.0,[]
Representations of language in a model of visually grounded speech signal,1,1,1,0,0,"cs.ai, cs.cl",0.49497079849243164,7.0,119.0,126.0,[]
Simple steps are all you need: Frank-Wolfe and generalized self-concordant functions,0,0,1,1,1,math.oc,0.41902613639831543,4.0,125.0,129.0,[]
Hierarchical Character Tagger for Short Text Spelling Error Correction,0,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.7827310562133789,11.0,119.0,130.0,[]
Laughing Heads: Can Transformers Detect What Makes a Sentence Funny?,1,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.5192978382110596,11.0,120.0,131.0,[]
Demystifying the Effects of Non-Independence in Federated Learning,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6090145111083984,12.0,121.0,133.0,[]
M-FAC: Efficient Matrix-Free Approximations of Second-Order Information,0,0,1,0,0,math.oc,0.5448622703552246,4.0,122.0,126.0,[]
Stochastic Multiobjective Acceptability Analysis for the Choquet integral preference model and the scale construction problem,0,0,0,1,0,"math.oc, stat.ml",0.5516598224639893,8.0,126.0,134.0,[]
Powershap: A Power-full Shapley Feature Selection Method,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.7068343162536621,12.0,119.0,131.0,[]
Monotone deep Boltzmann machines,1,0,1,0,0,"cs.ai, cs.lg",0.5938913822174072,8.0,115.0,123.0,[]
Augmenting BERT-style Models with Predictive Coding to Improve Discourse-level Representations,0,1,0,0,0,"cs.cl, cs.ai",0.6140835285186768,7.0,125.0,132.0,[]
Variational Quantum Classifiers for Natural-Language Text,0,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.7607214450836182,11.0,117.0,128.0,[]
Opportunities and Challenges in Neural Dialog Tutoring,1,1,0,0,0,"cs.ai, cs.cl",0.6571435928344727,7.0,115.0,122.0,[]
CoPaSul Manual -- Contour-based parametric and superpositional intonation stylization,0,1,0,0,0,cs.cl,0.6655828952789307,3.0,125.0,128.0,[]
Does Baum-Welch Re-estimation Help Taggers?,0,1,0,0,0,"cs.cl, stat.ml",0.5566051006317139,7.0,119.0,126.0,[]
Let Me Choose: From Verbal Context to Font Selection,0,1,1,0,0,cs.cl,0.5739696025848389,3.0,118.0,121.0,[]
EVNet: An Explainable Deep Network for Dimension Reduction,1,0,1,0,0,cs.lg,0.41970252990722656,4.0,118.0,122.0,[]
"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound",0,0,1,0,1,"cs.lg, stat.ml",0.6614782810211182,8.0,125.0,133.0,[]
Affect-Driven Dialog Generation,1,1,1,0,0,"cs.ai, cs.cl",0.7580680847167969,7.0,112.0,119.0,[]
Interpretable Privacy Preservation of Text Representations Using Vector Steganography,1,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.7688219547271729,11.0,121.0,132.0,[]
Regret-based Reward Elicitation for Markov Decision Processes,1,0,0,0,0,"cs.ai, stat.ml",0.6120460033416748,8.0,119.0,127.0,[]
Learning UI Navigation through Demonstrations composed of Macro Actions,1,0,0,0,0,"cs.ai, cs.lg",0.6403918266296387,8.0,117.0,125.0,[]
Explaining the Performance of Multi-label Classification Methods with Data Set Properties,1,0,1,0,0,"cs.lg, stat.ml",0.6103606224060059,8.0,120.0,128.0,[]
Jejueo Datasets for Machine Translation and Speech Synthesis,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6527590751647949,11.0,120.0,131.0,[]
Null-controllability of linear hyperbolic systems in one dimensional space,0,0,0,1,0,math.oc,0.571295976638794,4.0,121.0,125.0,[]
Optimization problems involving the first Dirichlet eigenvalue and the torsional rigidity,0,0,0,1,0,math.oc,0.7155985832214355,4.0,122.0,126.0,[]
Supervisory observer for parameter and state estimation of nonlinear systems using the DIRECT algorithm,0,0,0,1,0,math.oc,0.568981409072876,4.0,122.0,126.0,[]
On Gradient Descent Algorithm for Generalized Phase Retrieval Problem,0,0,0,1,0,math.oc,0.47408127784729004,4.0,118.0,122.0,[]
Electricity Demand Forecasting by Multi-Task Learning,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.522101879119873,12.0,116.0,128.0,[]
MIME: MIMicking Emotions for Empathetic Response Generation,0,1,0,0,0,"cs.ai, cs.cl",0.5758161544799805,7.0,120.0,127.0,[]
Adaptive Leader-Following Consensus for a Class of Higher-Order Nonlinear Multi-Agent Systems with Directed Switching Networks,0,0,0,1,0,"math.oc, cs.lg",0.5956752300262451,8.0,129.0,137.0,[]
REALab: An Embedded Perspective on Tampering,1,0,1,0,0,cs.ai,0.482525110244751,4.0,116.0,120.0,[]
Anomaly Detection using Capsule Networks for High-dimensional Datasets,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.6977236270904541,12.0,118.0,130.0,[]
Road Network Representation Learning: A Dual Graph based Approach,1,0,1,0,0,cs.lg,0.48624706268310547,4.0,117.0,121.0,[]
Robust Data-Driven Accelerated Mirror Descent,0,0,0,1,0,"math.oc, cs.lg",0.5383694171905518,8.0,116.0,124.0,[]
Deconditional Downscaling with Gaussian Processes,0,0,1,0,1,"stat.ml, cs.lg",0.4872627258300781,8.0,115.0,123.0,[]
Meta-learning for heterogeneous treatment effect estimation with closed-form solvers,1,0,1,0,1,"cs.ai, stat.ml",0.5451250076293945,8.0,119.0,127.0,[]
Lagrangian dual method for solving stochastic linear quadratic optimal control problems with terminal state constraints,0,0,0,1,0,math.oc,0.6042826175689697,4.0,124.0,128.0,[]
Polylingual Wordnet,0,1,0,0,0,cs.cl,0.5386524200439453,3.0,112.0,115.0,[]
Manual-Guided Dialogue for Flexible Conversational Agents,1,1,0,0,0,"cs.ai, cs.cl",0.6141691207885742,7.0,117.0,124.0,[]
Semi-Supervised Clustering with Inaccurate Pairwise Annotations,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6834890842437744,12.0,121.0,133.0,[]
On Bonus-Based Exploration Methods in the Arcade Learning Environment,0,0,1,0,0,"cs.ai, cs.lg",0.6573476791381836,8.0,117.0,125.0,[]
Intra-agent speech permits zero-shot task acquisition,1,1,1,0,0,"cs.ai, cs.cl",0.5599184036254883,7.0,116.0,123.0,[]
Solution for the EPO CodeFest on Green Plastics: Hierarchical multi-label classification of patents relating to green plastics using deep learning,0,1,1,0,0,"cs.ai, cs.lg",0.5319230556488037,8.0,133.0,141.0,[]
Fast integrators with sensitivity propagation for use in CasADi,0,0,0,1,0,math.oc,0.5551440715789795,4.0,119.0,123.0,[]
Screening Tests for Lasso Problems,0,0,1,0,1,math.oc,0.5758404731750488,4.0,113.0,117.0,[]
Tractable Optimization Problems through Hypergraph-Based Structural Restrictions,1,0,0,0,0,math.oc,0.45569777488708496,4.0,117.0,121.0,[]
A Survey of Text Watermarking in the Era of Large Language Models,0,1,0,0,0,cs.cl,0.5046424865722656,3.0,121.0,124.0,[]
Navigation Turing Test (NTT): Learning to Evaluate Human-Like Navigation,1,0,1,0,0,"cs.ai, cs.lg",0.6546986103057861,8.0,122.0,130.0,[]
Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5049088001251221,11.0,123.0,134.0,[]
ULMA: Unified Language Model Alignment with Demonstration and Point-wise Human Preference,0,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.5967006683349609,11.0,122.0,133.0,[]
Automatic formation of the structure of abstract machines in hierarchical reinforcement learning with state clustering,1,0,0,0,0,"cs.ai, cs.lg",0.4634535312652588,8.0,122.0,130.0,[]
"Fusing Audio, Textual and Visual Features for Sentiment Analysis of News Videos",0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6296072006225586,11.0,123.0,134.0,[]
Prompt Learning to Mitigate Catastrophic Forgetting in Cross-lingual Transfer for Open-domain Dialogue Generation,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5915036201477051,11.0,128.0,139.0,[]
Accelerated Affine-Invariant Convergence Rates of the Frank-Wolfe Algorithm with Open-Loop Step-Sizes,0,0,0,1,0,math.oc,0.7797627449035645,4.0,130.0,134.0,[]
Averaged controllability for random evolution partial differential equations,0,0,0,1,0,math.oc,0.654313325881958,4.0,117.0,121.0,[]
Distributed computation of equilibria in misspecified convex stochastic Nash games,0,0,0,1,0,math.oc,0.5094821453094482,4.0,119.0,123.0,[]
Active Learning for Speech Recognition: the Power of Gradients,0,1,1,0,1,"cs.ai, cs.cl, stat.ml",1.1474568843841553,11.0,118.0,129.0,[]
Re-scale boosting for regression and classification,0,0,1,0,1,"stat.ml, cs.lg",0.4374544620513916,8.0,114.0,122.0,[]
Training with Quantization Noise for Extreme Model Compression,0,0,1,0,1,"cs.lg, stat.ml",0.4993412494659424,8.0,116.0,124.0,[]
Masked Bayesian Neural Networks : Computation and Optimality,0,0,1,0,1,"cs.ai, stat.ml, math.oc",1.0689940452575684,12.0,118.0,130.0,[]
Deep Unfolded Tensor Robust PCA with Self-supervised Learning,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.6301665306091309,12.0,119.0,131.0,[]
Feedback Stabilization over Commutative Rings with no Right-/Left-Coprime Factorizations,0,0,0,1,0,math.oc,0.6623260974884033,4.0,125.0,129.0,[]
OMBA: User-Guided Product Representations for Online Market Basket Analysis,0,0,1,0,1,"cs.ai, cs.lg",0.6060750484466553,8.0,122.0,130.0,[]
Do autoencoders need a bottleneck for anomaly detection?,0,0,1,0,1,"cs.ai, cs.lg",0.6095354557037354,8.0,119.0,127.0,[]
Hierarchical clustering with deep Q-learning,1,0,0,0,0,"cs.ai, cs.lg, stat.ml",0.7508397102355957,12.0,114.0,126.0,[]
A Nonsmooth Augmented Lagrangian Method and its Application to Poisson Denoising and Sparse Control,0,0,0,1,0,math.oc,0.5331728458404541,4.0,129.0,133.0,[]
"A Semiglobal, Practical, Strict Pseudogradient Property for Iterative Methods",0,0,0,1,0,math.oc,0.6016988754272461,4.0,124.0,128.0,[]
Doubly Stochastic Variational Inference for Deep Gaussian Processes,0,0,0,0,1,"cs.lg, stat.ml",0.7158322334289551,8.0,119.0,127.0,[]
"Implementing a Reverse Dictionary, based on word definitions, using a Node-Graph Architecture",0,1,0,0,0,"cs.cl, cs.ai",0.6172916889190674,7.0,124.0,131.0,[]
Impact of Noise on Calibration and Generalisation of Neural Networks,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.6052486896514893,12.0,118.0,130.0,[]
Mean-field Analysis of Piecewise Linear Solutions for Wide ReLU Networks,0,0,1,0,1,"math.oc, cs.lg",0.6583671569824219,8.0,120.0,128.0,[]
Exact Reasoning Under Uncertainty,1,0,0,0,0,cs.ai,0.4256436824798584,4.0,113.0,117.0,[]
Esports Data-to-commentary Generation on Large-scale Data-to-text Dataset,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.7049989700317383,11.0,121.0,132.0,[]
Late Meta-learning Fusion Using Representation Learning for Time Series Forecasting,0,0,1,0,0,"cs.lg, stat.ml",0.48020219802856445,8.0,119.0,127.0,[]
"""Beware of deception"": Detecting Half-Truth and Debunking it through Controlled Claim Editing",0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5100646018981934,11.0,127.0,138.0,[]
The Noise Covariances of Linear Gaussian Systems with Unknown Inputs Are Not Uniquely Identifiable Using Autocovariance Least-squares,0,0,0,1,0,"math.oc, stat.ml",0.6529088020324707,8.0,134.0,142.0,[]
Effective Data Augmentation Approaches to End-to-End Task-Oriented Dialogue,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6121854782104492,11.0,121.0,132.0,[]
Smart Feasibility Pump: Reinforcement Learning for (Mixed) Integer Programming,0,0,1,0,0,"cs.ai, cs.lg, math.oc",0.5371127128601074,12.0,122.0,134.0,[]
Efficient Data Association and Uncertainty Quantification for Multi-Object Tracking,0,0,1,0,0,"cs.ai, stat.ml",0.5785272121429443,8.0,120.0,128.0,[]
Accuracy on In-Domain Samples Matters When Building Out-of-Domain detectors: A Reply to Marek et al. (2021),0,1,0,0,0,"cs.ai, stat.ml",0.48798346519470215,8.0,134.0,142.0,[]
Towards creativity characterization of generative models via group-based subset scanning,1,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.540489673614502,12.0,119.0,131.0,[]
A novel post-hoc explanation comparison metric and applications,1,0,1,0,0,"cs.ai, stat.ml",0.5111806392669678,8.0,117.0,125.0,[]
Divide-and-Conquer Monte Carlo Tree Search For Goal-Directed Planning,1,0,1,0,1,"cs.ai, cs.lg",0.500938892364502,8.0,120.0,128.0,[]
Neural Abstractive Text Summarizer for Telugu Language,0,1,1,0,0,"cs.cl, cs.ai",0.6073942184448242,7.0,118.0,125.0,[]
$L_p$-norm regularization algorithms for optimization over permutation matrices,0,0,0,1,0,math.oc,0.4685328006744385,4.0,121.0,125.0,[]
Normalization Propagation: A Parametric Technique for Removing Internal Covariate Shift in Deep Networks,0,0,1,0,1,cs.lg,0.554415225982666,4.0,126.0,130.0,[]
ExPoSe: Combining State-Based Exploration with Gradient-Based Online Search,1,0,1,0,0,"cs.lg, cs.ai",0.4928169250488281,8.0,120.0,128.0,[]
Reasoning about Independence in Probabilistic Models of Relational Data,1,0,0,0,0,"cs.ai, stat.ml",0.5835709571838379,8.0,120.0,128.0,[]
Distributed Algorithms for Aggregative Games on Graphs,0,0,0,1,0,math.oc,0.5072927474975586,4.0,116.0,120.0,[]
TraffNet: Learning Causality of Traffic Generation for Road Network Digital Twins,1,0,1,0,0,"cs.ai, cs.lg",0.6210103034973145,8.0,123.0,131.0,[]
Entropy-based Attention Regularization Frees Unintended Bias Mitigation from Lists,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6833963394165039,11.0,123.0,134.0,[]
Multi-Task Multicriteria Hyperparameter Optimization,0,0,1,0,1,"cs.ai, cs.lg, stat.ml",0.5770037174224854,12.0,116.0,128.0,[]
Meta-Learning a Cross-lingual Manifold for Semantic Parsing,0,1,0,0,0,"cs.ai, cs.cl",0.4435265064239502,7.0,120.0,127.0,[]
On Manifold Learning in Plato's Cave: Remarks on Manifold Learning and Physical Phenomena,0,0,1,0,1,"cs.ai, math.oc",0.582101583480835,8.0,125.0,133.0,[]
User Preferences and the Shortest Path,1,0,0,0,0,math.oc,0.3965606689453125,4.0,114.0,118.0,[]
Hate Speech Detection on Vietnamese Social Media Text using the Bidirectional-LSTM Model,0,1,1,0,0,"cs.ai, cs.lg",0.6571078300476074,8.0,122.0,130.0,[]
Invertible DenseNets with Concatenated LipSwish,0,0,1,0,1,cs.lg,0.5018305778503418,4.0,120.0,124.0,[]
Graph Value Iteration,1,0,0,0,0,"cs.ai, cs.lg",0.4941127300262451,8.0,111.0,119.0,[]
Bayesian Grammar Induction for Language Modeling,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5480554103851318,11.0,114.0,125.0,[]
Multi-Objective Hyperparameter Tuning and Feature Selection using Filter Ensembles,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.6481156349182129,12.0,121.0,133.0,[]
Word Sense Induction with Knowledge Distillation from BERT,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.5802395343780518,11.0,118.0,129.0,[]
Energy Discrepancies: A Score-Independent Loss for Energy-Based Models,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.5665194988250732,12.0,122.0,134.0,[]
Tensor Kernel Recovery for Spatio-Temporal Hawkes Processes,0,0,1,0,1,"cs.ai, stat.ml",0.4832611083984375,8.0,118.0,126.0,[]
Plagiarism Detection in the Bengali Language: A Text Similarity-Based Approach,0,1,0,0,0,"cs.cl, cs.ai",0.6394708156585693,7.0,122.0,129.0,[]
AliExpress Learning-To-Rank: Maximizing Online Model Performance without Going Online,1,0,1,0,1,"cs.ai, cs.lg",0.5543200969696045,8.0,122.0,130.0,[]
Perform Like an Engine: A Closed-Loop Neural-Symbolic Learning Framework for Knowledge Graph Inference,1,1,0,0,0,"cs.ai, cs.lg",0.603348970413208,8.0,127.0,135.0,[]
On the Effect of Word Order on Cross-lingual Sentiment Analysis,0,1,0,0,0,cs.cl,0.5269248485565186,3.0,121.0,124.0,[]
Dynamic Graph Learning-Neural Network for Multivariate Time Series Modeling,1,0,1,0,0,"cs.lg, stat.ml",0.5677585601806641,8.0,119.0,127.0,[]
Domain Adaptation with Pre-trained Transformers for Query Focused Abstractive Text Summarization,1,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.6017823219299316,11.0,125.0,136.0,[]
Stochastic Bandits with Delayed Composite Anonymous Feedback,0,0,1,0,1,"cs.lg, stat.ml",0.5592923164367676,8.0,117.0,125.0,[]
Using Argumentation Schemes to Model Legal Reasoning,1,0,0,0,0,"cs.ai, cs.cl",0.5678920745849609,7.0,117.0,124.0,[]
A Concept Specification and Abstraction-based Semantic Representation: Addressing the Barriers to Rule-based Machine Translation,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.4943075180053711,11.0,127.0,138.0,[]
Toward Understanding Generative Data Augmentation,0,0,1,0,1,"cs.ai, stat.ml",0.5163495540618896,8.0,115.0,123.0,[]
Automatic Textual Normalization for Hate Speech Detection,0,1,0,0,0,"cs.cl, cs.ai, stat.ml",0.8081865310668945,11.0,116.0,127.0,[]
Machine Learning Approach and Extreme Value Theory to Correlated Stochastic Time Series with Application to Tree Ring Data,0,0,1,0,1,"stat.ml, cs.lg",0.6286654472351074,8.0,127.0,135.0,[]
EFFGAN: Ensembles of fine-tuned federated GANs,0,0,1,0,0,"cs.ai, cs.lg",3.0859973430633545,8.0,121.0,129.0,[]
SLURP: A Spoken Language Understanding Resource Package,0,1,1,0,0,"cs.ai, cs.cl",0.6727542877197266,7.0,117.0,124.0,[]
Chinese Named Entity Recognition Augmented with Lexicon Memory,0,1,0,0,0,"cs.cl, cs.ai",0.4858531951904297,7.0,117.0,124.0,[]
Probabilistic Data Analysis with Probabilistic Programming,1,0,1,0,1,"cs.ai, stat.ml",0.46752166748046875,8.0,117.0,125.0,[]
Exploring Model Robustness with Adaptive Networks and Improved Adversarial Training,0,0,1,0,1,"cs.ai, cs.lg",0.5556557178497314,8.0,120.0,128.0,[]
"Automated Storytelling via Causal, Commonsense Plot Ordering",1,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.631812572479248,11.0,118.0,129.0,[]
"A Framework for Decision-Theoretic Planning I: Combining the Situation Calculus, Conditional Plans, Probability and Utility",1,0,0,0,0,"cs.ai, cs.lg",0.562791109085083,8.0,129.0,137.0,[]
Exploiting Network Structures to Improve Semantic Representation for the Financial Domain,0,1,1,0,0,"cs.ai, cs.cl, stat.ml",0.9343347549438477,11.0,120.0,131.0,[]
Domain and Function: A Dual-Space Model of Semantic Relations and Compositions,1,1,1,0,0,"cs.ai, cs.cl",3.650108575820923,7.0,122.0,129.0,[]
Online Influence Maximization with Local Observations,0,0,1,0,1,"cs.ai, cs.lg",0.43971729278564453,8.0,115.0,123.0,[]
Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,0,0,0,0,1,"cs.ai, stat.ml",0.6732101440429688,8.0,118.0,126.0,[]
Introduction to Machine Learning for Physicians: A Survival Guide for Data Deluge,0,0,1,0,1,"cs.ai, stat.ml, cs.lg",0.6211228370666504,12.0,121.0,133.0,[]
Picking BERT's Brain: Probing for Linguistic Dependencies in Contextualized Embeddings Using Representational Similarity Analysis,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6292645931243896,11.0,131.0,142.0,[]
An Away-Step Frank-Wolfe Method for Minimizing Logarithmically-Homogeneous Barriers,0,0,0,1,0,math.oc,0.546442985534668,4.0,127.0,131.0,[]
What Language Model to Train if You Have One Million GPU Hours?,1,1,1,0,0,"cs.ai, cs.lg",1.1764764785766602,8.0,120.0,128.0,[]
Pun-GAN: Generative Adversarial Network for Pun Generation,0,1,0,0,0,"cs.ai, cs.lg",0.5585594177246094,8.0,120.0,128.0,[]
On Tractable Convex Relaxations of Standard Quadratic Optimization Problems under Sparsity Constraints,0,0,0,1,0,math.oc,0.5031232833862305,4.0,125.0,129.0,[]
A Hybrid Approach to Privacy-Preserving Federated Learning,0,0,1,0,1,"cs.ai, cs.lg",0.6387183666229248,8.0,118.0,126.0,[]
A hybrid proximal generalized conditional gradient method and application to total variation parameter learning,0,0,0,1,0,"math.oc, stat.ml",0.44123148918151855,8.0,121.0,129.0,[]
Multi-Granularity Framework for Unsupervised Representation Learning of Time Series,1,0,1,0,0,"cs.lg, stat.ml",0.5277810096740723,8.0,121.0,129.0,[]
Tri-Transformer Hawkes Process: Three Heads are better than one,0,0,1,0,0,"cs.ai, stat.ml",0.5187652111053467,8.0,120.0,128.0,[]
Learning List-wise Representation in Reinforcement Learning for Ads Allocation with Multiple Auxiliary Tasks,0,0,1,0,0,"cs.ai, cs.lg",0.6427469253540039,8.0,122.0,130.0,[]
Bilevel Programming for Hyperparameter Optimization and Meta-Learning,0,0,1,0,1,"cs.lg, stat.ml",0.5140247344970703,8.0,118.0,126.0,[]
Masking schemes for universal marginalisers,0,0,1,0,1,math.oc,0.8212676048278809,4.0,114.0,118.0,[]
Conformal Methods for Quantifying Uncertainty in Spatiotemporal Data: A Survey,1,0,0,0,0,"cs.ai, stat.ml",1.2607030868530273,8.0,124.0,132.0,[]
Geolocation differences of language use in urban areas,0,1,0,0,0,cs.cl,0.48142147064208984,3.0,116.0,119.0,[]
Causal inference with Bayes rule,0,0,1,0,1,stat.ml,0.6507294178009033,4.0,114.0,118.0,[]
Semantic Role Labeling with Iterative Structure Refinement,0,1,0,0,0,"cs.ai, cs.cl, stat.ml",0.6591720581054688,11.0,117.0,128.0,[]
Learnings Options End-to-End for Continuous Action Tasks,1,0,1,0,0,"cs.ai, cs.lg",0.6697938442230225,8.0,117.0,125.0,[]
The Dilemma Between Data Transformations and Adversarial Robustness for Time Series Application Systems,0,0,1,0,1,"cs.ai, stat.ml",0.5870776176452637,8.0,126.0,134.0,[]
Natural Language to Code Using Transformers,0,1,1,0,0,"cs.cl, cs.ai",0.598374605178833,7.0,113.0,120.0,[]
Nonparametric adaptive control and prediction: theory and randomized algorithms,0,0,1,1,0,"math.oc, cs.lg",0.4538309574127197,8.0,119.0,127.0,[]
Optimal time delays in a class of reaction-diffusion equations,0,0,0,1,0,math.oc,0.4725627899169922,4.0,119.0,123.0,[]
Benign Overfitting in Two-layer Convolutional Neural Networks,0,0,1,1,1,"cs.ai, cs.lg",0.6595613956451416,8.0,120.0,128.0,[]
An FPGA-Based On-Device Reinforcement Learning Approach using Online Sequential Learning,0,0,1,0,1,"cs.ai, cs.lg",0.5787672996520996,8.0,121.0,129.0,[]
Something for (almost) nothing: Improving deep ensemble calibration using unlabeled data,0,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.5878653526306152,12.0,122.0,134.0,[]
An Alternative to Variance: Gini Deviation for Risk-averse Policy Gradient,1,0,1,0,0,"cs.ai, stat.ml, cs.lg",0.8892240524291992,12.0,123.0,135.0,[]
Concept Learning through Deep Reinforcement Learning with Memory-Augmented Neural Networks,1,0,1,0,0,"cs.ai, cs.lg, stat.ml",0.6604745388031006,12.0,120.0,132.0,[]
