text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i hated that i have to work everyday with no days off for the next two weeks i dont like my jobs and i feel unsuccessful when i talk to other people about them,sadness,sadness,0.731813907623291,3.0,130.0,133.0,sadness
i have to keep fighting for my life until i truly run out of fight and i ve been close enough to that twice to know a bit about what it feels like and we re not there yet no matter how despairing all this feels,sadness,sadness,0.5840795040130615,3.0,143.0,146.0,sadness
i just feel troubled,sadness,sadness,0.6143465042114258,3.0,100.0,103.0,sadness
i like doing reviews and i got this from target a few days ago so i feel its acceptable to review this for all you makeup lovers,joy,joy,0.4646182060241699,2.0,123.0,125.0,joy
i feel like i have devoted myself to doing what i can to reduce my impact on the environment she wrote in her blog babsbrisbane,love,joy,0.43767380714416504,2.0,124.0,126.0,joy
i feel quite pleased with these little bits of news so i will celebrate tonight with a meet the brewer event hawkshead with some of my members in one of my newest pubs,joy,joy,0.5505437850952148,2.0,131.0,133.0,joy
i woke up i feel thankful to god for giving me another day to go on,joy,joy,0.7258734703063965,2.0,112.0,114.0,joy
i feel like it is so important for me to publicly bless my virus,joy,fear,0.5756561756134033,2.0,110.0,112.0,fear
i feel thrilled that by the end of the month this round will be completed and i can begin to recover,joy,joy,0.7360856533050537,2.0,117.0,119.0,joy
i wish there were more times when she just needed me to hold her and rock her to sleep because those are the moments when i feel most successful as father those times when im able to meet all of her needs just by being there for her,joy,love,0.6433467864990234,2.0,144.0,146.0,love
im really not taking in information lately it could explain why ive been feeling sort of discontent lately,sadness,sadness,0.5494580268859863,3.0,115.0,118.0,sadness
i exactly feel whenever i feel lonely or depressed and then i pray to him for help and guidance a href http,sadness,sadness,0.6629781723022461,3.0,118.0,121.0,sadness
i must say i don t consider my family broken nor do i feel any discontent about not having a father around,sadness,joy,0.42264676094055176,2.0,119.0,121.0,joy
im feeling a little dirty,sadness,sadness,0.6130192279815674,3.0,101.0,104.0,sadness
i feel so relieved and happy to realize what is being said,joy,joy,0.44117069244384766,2.0,108.0,110.0,joy
i mean is that when we are true to ourselves and our style and we see a reflection we like in the mirror all of the ugliness in society that is there to make us feel ugly or inadequate based on our looks suddenly becomes completely annulled,sadness,joy,0.45006775856018066,2.0,145.0,147.0,joy
i do not feel assured,joy,sadness,0.5705580711364746,3.0,101.0,104.0,sadness
i feel i m handling it well and i m enjoying it he said,joy,joy,0.5417695045471191,2.0,110.0,112.0,joy
im not feeling the jolly this year though,joy,sadness,0.4763829708099365,3.0,105.0,108.0,sadness
i feel special excitement and happiness,joy,joy,0.49565720558166504,2.0,102.0,104.0,joy
i reckon you need to stop feeling bitter and be realistic,anger,sadness,0.5432641506195068,3.0,107.0,110.0,sadness
i got a great pump and halfway through the workout i started to feel fantastic,joy,joy,0.5841655731201172,2.0,111.0,113.0,joy
i stay the more distanced from others i feel it is strange because i sometimes feel like a new friendship is growing or forming,surprise,sadness,0.6854946613311768,3.0,121.0,124.0,sadness
i leave something sometimes i throw some change in the tip jar other times i dont leave anything but i feel rude doing that haha,anger,sadness,0.48200368881225586,3.0,121.0,124.0,sadness
im far ahead than the released tankouban that are sold here it just wont be the same anymore and the wait wont be as thrilling but damn me if i even feel slightly remorseful for that,sadness,sadness,0.6008012294769287,3.0,134.0,137.0,sadness
i get paid too much because i get so many deliveries at work im feeling a bit shamed so will curb the spending for a bit,sadness,sadness,0.7959282398223877,3.0,123.0,126.0,sadness
i feel bad knocking show down this far but i didnt see smackdown this week and i cant just assume he carried the show like he does every week daniel bryan doesnt appear on it,sadness,sadness,0.7116274833679199,3.0,134.0,137.0,sadness
i feel happy about the outcome of this long election and im glad its over,joy,joy,0.4357609748840332,2.0,111.0,113.0,joy
i just feel like im going no where and that the period of time where i was so very much enthralled with life and the options it proposed is now over,surprise,sadness,0.4500706195831299,3.0,128.0,131.0,sadness
i could maybe get away with simpler folk melodies on some of the songs something fairly predictable but if its just me and a guitar it would end up feeling dull,sadness,sadness,0.494614839553833,3.0,127.0,130.0,sadness
i dont like christmas because i feel like it has lost its meaning,sadness,sadness,0.5724751949310303,3.0,109.0,112.0,sadness
i feel less alone,sadness,joy,0.5600764751434326,2.0,100.0,102.0,joy
i feel they are one of the most talented teams in the nfl but for some reason people feel like there s nothing to really fear against them,joy,surprise,0.5597000122070312,3.0,124.0,127.0,surprise
i feel the hearts decision to stop caring can it be reversed,love,sadness,0.4716622829437256,3.0,108.0,111.0,sadness
i have a feeling itll be a little more messy going home though,sadness,fear,0.6872279644012451,2.0,110.0,112.0,fear
i feel welcomed into the barn like a son coming home,joy,joy,0.49146127700805664,2.0,107.0,109.0,joy
i wish i had the right language to convey the simultaneous feelings of excitement peaceful enjoyment of country cycling but also being out of my element,joy,joy,0.5481770038604736,2.0,122.0,124.0,joy
i feel there is no excuse for lame invitations,sadness,anger,0.5595929622650146,2.0,105.0,107.0,anger
i did feel for him as its horrible and expensive when it happens,sadness,sadness,0.4846947193145752,3.0,109.0,112.0,sadness
i also got some very nice condiment type pressies whilst at our local garden centre today so i am feeling that i have achieved something towards the festive season,joy,joy,0.48844385147094727,2.0,126.0,128.0,joy
i am waking up in the middle of the night again with aches and pains and generally feeling grumpy,anger,sadness,0.6133220195770264,3.0,116.0,119.0,sadness
i don t feel betrayed coz the backstabber had no grounds for their accusation but i m just amazed at some people s ability to do such things,surprise,surprise,0.5903632640838623,3.0,126.0,129.0,surprise
i first started reading city of dark magic i thought it would be a challenge to actually enjoy it since i felt like the content about famous classical music was over my head but luckily after plowing through the first chapter i became more confident and started feeling less dumb,sadness,joy,0.46856045722961426,2.0,147.0,149.0,joy
im not constantly horny or always feeling playful,joy,sadness,0.5677409172058105,3.0,104.0,107.0,sadness
i feel more shy in swedish,fear,sadness,0.5460555553436279,3.0,103.0,106.0,sadness
ill let myself shed a few tears and feel bitter confused frustrated and hurt for the last time,anger,sadness,0.5800511837005615,3.0,114.0,117.0,sadness
i encourage you next time youre feeling a little uncomfortable do your best to embrace it,fear,joy,0.5381085872650146,2.0,112.0,114.0,joy
i feel useless a href http juliemadblogger,sadness,sadness,0.5803933143615723,3.0,107.0,110.0,sadness
i feel like the crows and roosters will be teamed up with the horses and go against the bulls sharks and other monsters that are trying to take over of cool ranch,joy,surprise,0.5273635387420654,3.0,130.0,133.0,surprise
i am not scared to let myself feel deeply many people are too frightened to let themselves div style clearboth padding bottom,fear,joy,0.5583510398864746,2.0,119.0,121.0,joy
i still feel too chub to wear the cute summer clothes i had dreamed of,joy,sadness,0.43593549728393555,3.0,112.0,115.0,sadness
i feel rotten my feet still swell up and after i eat i feel bad and the more i eat i feel bad,sadness,sadness,0.46198225021362305,3.0,119.0,122.0,sadness
i feel it is acceptable as this is not everyday food,joy,neutral,0.49930739402770996,2.0,107.0,109.0,error
i was lucky enough to feel and squeeze myself to a win in another festive challenge which involved a box full of items that we had to identify by blindly fondling through a hole,joy,joy,0.4399235248565674,2.0,131.0,133.0,joy
im feeling very uncertain about my future,fear,fear,0.5508038997650146,2.0,103.0,105.0,fear
i feel like i m not pretty smart interesting enough for my boyfriend and that he would feel more stimulated or happy with someone else,joy,sadness,0.932532787322998,3.0,121.0,124.0,sadness
i feel is that the most likeable characters aren t important enough to the plot,joy,sadness,0.4368021488189697,3.0,112.0,115.0,sadness
i like in this world and making a list of them always makes me feel joyful,joy,joy,0.4593799114227295,2.0,112.0,114.0,joy
i feel very saddened that the king whom i once quite respected as far as monarchs go was ineffectual at best,joy,sadness,0.5800373554229736,3.0,120.0,123.0,sadness
i feel more energetic,joy,joy,0.5600113868713379,2.0,100.0,102.0,joy
i feel very honored in how much he has shared and expressed with me and that he trusts me,joy,joy,0.6660213470458984,2.0,115.0,117.0,joy
i feel this strange sort of liberation,surprise,joy,0.6343562602996826,2.0,103.0,105.0,joy
i just feel that if i end our marriage he deserves a truthful explanation,joy,sadness,0.689347505569458,3.0,110.0,113.0,sadness
i feel so weird and scattered with all wonders about a million different things,surprise,sadness,0.5957620143890381,3.0,110.0,113.0,sadness
i feel as though most people will find it quite pleasant,joy,joy,0.5442125797271729,2.0,107.0,109.0,joy
i believe that with our minds focused on the daily rat race our bodies simply forget how to feel vital and free a classic case of you lose what you dont use,joy,sadness,0.49515557289123535,3.0,128.0,131.0,sadness
i still wake up feeling suspicious,fear,fear,0.510594367980957,2.0,102.0,104.0,fear
i feel a little hesitant to leave this time,fear,fear,0.5633435249328613,2.0,105.0,107.0,fear
i typed up all my blood pressures for the month but i have a feeling hes not going to be too pleased with the lack of missing information,joy,fear,0.45887279510498047,2.0,124.0,126.0,fear
i feel so disgusted when i see blood and feel like faiting and also when people eat raw meat in front of me,anger,fear,0.5962238311767578,2.0,121.0,123.0,fear
