text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,response_time,vram_usage,ram_usage,total_time,cs.AI pred,cs.CL pred,stat.ML pred,math.OC pred,cs.LG pred
Anomaly Detection using Capsule Networks for High-dimensional Datasets,0,0,1,0,1,2.3405842781066895,4561,88.02734375,0.3011743,1,1,1,0,0
Road Network Representation Learning: A Dual Graph based Approach,1,0,1,0,0,2.340736150741577,4561,88.30859375,0.297749,1,1,0,1,0
Robust Data-Driven Accelerated Mirror Descent,0,0,0,1,0,2.357640027999878,4561,88.33984375,0.298897,1,1,0,1,0
Deconditional Downscaling with Gaussian Processes,0,0,1,0,1,2.3236966133117676,4561,88.33984375,0.2670731,1,1,0,0,0
Meta-learning for heterogeneous treatment effect estimation with closed-form solvers,1,0,1,0,1,2.3465163707733154,4561,88.08984375,0.2922421,1,1,0,1,0
Lagrangian dual method for solving stochastic linear quadratic optimal control problems with terminal state constraints,0,0,0,1,0,2.312746047973633,4562,88.08984375,0.2658321,1,0,0,1,0
Polylingual Wordnet,0,1,0,0,0,2.2173423767089844,4562,88.296875,0.1652992,0,1,0,0,0
Manual-Guided Dialogue for Flexible Conversational Agents,1,1,0,0,0,2.3774805068969727,4562,88.30078125,0.3286369,1,1,0,0,1
Semi-Supervised Clustering with Inaccurate Pairwise Annotations,0,0,1,0,0,2.3511130809783936,4562,87.92578125,0.3020628,1,1,1,0,0
On Bonus-Based Exploration Methods in the Arcade Learning Environment,0,0,1,0,0,2.2917182445526123,4562,87.92578125,0.2539354,1,1,0,1,0
Intra-agent speech permits zero-shot task acquisition,1,1,1,0,0,2.2577292919158936,4562,88.05078125,0.2295382,1,1,0,0,0
Solution for the EPO CodeFest on Green Plastics: Hierarchical multi-label classification of patents relating to green plastics using deep learning,0,1,1,0,0,2.341655969619751,4561,88.05078125,0.3038841,1,1,1,0,0
Fast integrators with sensitivity propagation for use in CasADi,0,0,0,1,0,2.3378591537475586,4561,88.05078125,0.2967462,1,1,0,1,0
Screening Tests for Lasso Problems,0,0,1,0,1,2.358701229095459,4561,88.05078125,0.3310737,0,1,0,1,0
Tractable Optimization Problems through Hypergraph-Based Structural Restrictions,1,0,0,0,0,2.259566307067871,4561,88.05078125,0.225988,1,0,0,1,0
A Survey of Text Watermarking in the Era of Large Language Models,0,1,0,0,0,2.4482803344726562,4561,88.05078125,0.4043292,1,1,0,0,0
Navigation Turing Test (NTT): Learning to Evaluate Human-Like Navigation,1,0,1,0,0,2.280555486679077,4561,88.07421875,0.2477011,0,1,0,1,0
Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model,0,1,0,0,0,2.377115488052368,4561,88.171875,0.3172262,1,1,0,0,1
ULMA: Unified Language Model Alignment with Demonstration and Point-wise Human Preference,0,1,1,0,0,2.3486955165863037,4561,88.17578125,0.3069392,1,1,0,0,1
Automatic formation of the structure of abstract machines in hierarchical reinforcement learning with state clustering,1,0,0,0,0,2.4143424034118652,4561,88.17578125,0.365711,1,1,0,1,0
"Fusing Audio, Textual and Visual Features for Sentiment Analysis of News Videos",0,1,0,0,0,2.2837772369384766,4561,88.26953125,0.2533839,1,1,1,0,0
Prompt Learning to Mitigate Catastrophic Forgetting in Cross-lingual Transfer for Open-domain Dialogue Generation,0,1,0,0,0,2.34548282623291,4561,88.26953125,0.3032902,1,1,0,1,1
Accelerated Affine-Invariant Convergence Rates of the Frank-Wolfe Algorithm with Open-Loop Step-Sizes,0,0,0,1,0,2.2512781620025635,4561,88.26953125,0.2181927,0,1,0,1,0
Averaged controllability for random evolution partial differential equations,0,0,0,1,0,2.292470932006836,4561,86.96875,0.2496273,0,1,0,1,0
Distributed computation of equilibria in misspecified convex stochastic Nash games,0,0,0,1,0,2.331723213195801,4561,87.375,0.2952837,1,1,0,1,0
Active Learning for Speech Recognition: the Power of Gradients,0,1,1,0,1,2.3044321537017822,4561,87.3828125,0.2473745,1,1,0,0,0
Re-scale boosting for regression and classification,0,0,1,0,1,2.2733278274536133,4561,87.96875,0.2284434,1,1,0,0,0
Training with Quantization Noise for Extreme Model Compression,0,0,1,0,1,2.3409063816070557,4561,87.97265625,0.2957805,1,1,0,1,0
Masked Bayesian Neural Networks : Computation and Optimality,0,0,1,0,1,2.3187530040740967,4561,87.97265625,0.2779378,0,1,0,1,0
Deep Unfolded Tensor Robust PCA with Self-supervised Learning,0,0,1,0,1,2.2974421977996826,4542,87.97265625,0.25863,1,1,1,0,0
Feedback Stabilization over Commutative Rings with no Right-/Left-Coprime Factorizations,0,0,0,1,0,2.219578981399536,4542,88.015625,0.1742301,0,1,0,0,0
OMBA: User-Guided Product Representations for Online Market Basket Analysis,0,0,1,0,1,2.426804304122925,4542,88.015625,0.3863176,1,1,1,0,0
Do autoencoders need a bottleneck for anomaly detection?,0,0,1,0,1,2.2609050273895264,4542,88.015625,0.2334836,1,1,0,0,0
Hierarchical clustering with deep Q-learning,1,0,0,0,0,2.333400011062622,4542,86.93359375,0.2829228,1,1,0,0,1
A Nonsmooth Augmented Lagrangian Method and its Application to Poisson Denoising and Sparse Control,0,0,0,1,0,2.308655261993408,4542,86.65625,0.2736846,1,0,0,1,0
"A Semiglobal, Practical, Strict Pseudogradient Property for Iterative Methods",0,0,0,1,0,2.269665002822876,4542,87.15234375,0.2222634,1,0,0,1,0
Doubly Stochastic Variational Inference for Deep Gaussian Processes,0,0,0,0,1,2.3936891555786133,4542,87.15625,0.3419558,1,1,1,0,0
"Implementing a Reverse Dictionary, based on word definitions, using a Node-Graph Architecture",0,1,0,0,0,2.220113754272461,4542,86.5859375,0.1895673,0,1,0,0,0
Impact of Noise on Calibration and Generalisation of Neural Networks,0,0,1,0,0,2.3580799102783203,4544,87.078125,0.3049886,1,1,0,1,0
Mean-field Analysis of Piecewise Linear Solutions for Wide ReLU Networks,0,0,1,0,1,2.334961175918579,4544,86.4453125,0.2903408,1,1,0,1,0
Exact Reasoning Under Uncertainty,1,0,0,0,0,2.4112823009490967,4543,86.46484375,0.3748843,1,1,0,0,0
Esports Data-to-commentary Generation on Large-scale Data-to-text Dataset,0,1,0,0,0,2.3216769695281982,4543,86.96875,0.2647335,1,1,1,0,0
Late Meta-learning Fusion Using Representation Learning for Time Series Forecasting,0,0,1,0,0,2.337500810623169,4543,87.125,0.2987636,1,1,1,0,0
"""Beware of deception"": Detecting Half-Truth and Debunking it through Controlled Claim Editing",0,1,0,0,0,2.2575602531433105,4543,87.203125,0.226903,0,1,0,1,0
The Noise Covariances of Linear Gaussian Systems with Unknown Inputs Are Not Uniquely Identifiable Using Autocovariance Least-squares,0,0,0,1,0,2.2912843227386475,4543,87.20703125,0.2529048,0,1,0,1,0
Effective Data Augmentation Approaches to End-to-End Task-Oriented Dialogue,0,1,0,0,0,2.348933696746826,4543,87.7734375,0.306532,0,1,0,1,0
Smart Feasibility Pump: Reinforcement Learning for (Mixed) Integer Programming,0,0,1,0,0,2.299196481704712,4543,87.78125,0.2887942,1,1,0,1,0
Efficient Data Association and Uncertainty Quantification for Multi-Object Tracking,0,0,1,0,0,2.31705379486084,4543,87.79296875,0.273067,1,1,1,0,0
Accuracy on In-Domain Samples Matters When Building Out-of-Domain detectors: A Reply to Marek et al. (2021),0,1,0,0,0,2.307785749435425,4543,87.79296875,0.2730733,0,1,0,1,0
Towards creativity characterization of generative models via group-based subset scanning,1,0,1,0,0,2.304574489593506,4543,87.80078125,0.2589543,1,1,0,0,1
A novel post-hoc explanation comparison metric and applications,1,0,1,0,0,2.273530960083008,4544,87.80078125,0.2383831,1,1,0,0,0
Divide-and-Conquer Monte Carlo Tree Search For Goal-Directed Planning,1,0,1,0,1,2.3584980964660645,4544,87.91796875,0.3159301,1,1,0,1,0
Neural Abstractive Text Summarizer for Telugu Language,0,1,1,0,0,2.302887439727783,4544,87.95703125,0.2507471,1,1,0,0,1
$L_p$-norm regularization algorithms for optimization over permutation matrices,0,0,0,1,0,2.254387378692627,4544,87.9609375,0.2052904,1,0,0,1,0
Normalization Propagation: A Parametric Technique for Removing Internal Covariate Shift in Deep Networks,0,0,1,0,1,2.3838798999786377,4544,86.71484375,0.3415605,1,1,0,1,0
ExPoSe: Combining State-Based Exploration with Gradient-Based Online Search,1,0,1,0,0,2.298567056655884,4544,87.28515625,0.2491682,1,1,0,1,0
Reasoning about Independence in Probabilistic Models of Relational Data,1,0,0,0,0,2.2954490184783936,4544,87.29296875,0.2729373,1,1,1,0,0
Distributed Algorithms for Aggregative Games on Graphs,0,0,0,1,0,2.3496367931365967,4544,87.78515625,0.3159089,1,1,0,1,0
TraffNet: Learning Causality of Traffic Generation for Road Network Digital Twins,1,0,1,0,0,2.2973716259002686,4544,86.87109375,0.2543353,1,1,0,1,0
Entropy-based Attention Regularization Frees Unintended Bias Mitigation from Lists,0,1,0,0,0,2.2945778369903564,4544,86.99609375,0.2633082,1,1,0,1,0
Multi-Task Multicriteria Hyperparameter Optimization,0,0,1,0,1,2.302820920944214,4544,87.48828125,0.279191,1,0,0,1,0
Meta-Learning a Cross-lingual Manifold for Semantic Parsing,0,1,0,0,0,2.31290602684021,4544,87.05078125,0.2677982,1,1,0,0,1
On Manifold Learning in Plato's Cave: Remarks on Manifold Learning and Physical Phenomena,0,0,1,0,1,2.230560064315796,4544,87.3515625,0.1758863,0,1,0,0,0
User Preferences and the Shortest Path,1,0,0,0,0,2.34000563621521,4542,87.375,0.2949745,0,1,0,0,0
Hate Speech Detection on Vietnamese Social Media Text using the Bidirectional-LSTM Model,0,1,1,0,0,2.345710515975952,4542,88.20703125,0.296888,1,1,1,0,0
Invertible DenseNets with Concatenated LipSwish,0,0,1,0,1,2.2866687774658203,4542,88.22265625,0.2357046,1,1,0,0,0
Graph Value Iteration,1,0,0,0,0,2.3725457191467285,4542,88.2265625,0.3414203,1,1,0,1,0
Bayesian Grammar Induction for Language Modeling,0,1,0,0,0,2.2614099979400635,4542,86.69140625,0.2395441,1,1,0,0,0
Multi-Objective Hyperparameter Tuning and Feature Selection using Filter Ensembles,0,0,1,0,1,2.3230714797973633,4542,86.69921875,0.3000852,1,1,0,1,0
Word Sense Induction with Knowledge Distillation from BERT,0,1,0,0,0,2.437499761581421,4542,87.17578125,0.3907873,1,1,0,0,1
Energy Discrepancies: A Score-Independent Loss for Energy-Based Models,0,0,1,0,1,2.2951912879943848,4542,86.8046875,0.2550247,1,1,0,1,0
Tensor Kernel Recovery for Spatio-Temporal Hawkes Processes,0,0,1,0,1,2.3292477130889893,4542,86.9140625,0.2891085,1,1,1,0,0
Plagiarism Detection in the Bengali Language: A Text Similarity-Based Approach,0,1,0,0,0,2.294290065765381,4542,87.41015625,0.2459329,1,1,0,0,0
AliExpress Learning-To-Rank: Maximizing Online Model Performance without Going Online,1,0,1,0,1,2.3330302238464355,4542,86.71484375,0.2917749,1,1,0,1,0
Perform Like an Engine: A Closed-Loop Neural-Symbolic Learning Framework for Knowledge Graph Inference,1,1,0,0,0,2.41619610786438,4542,86.7890625,0.3693114,1,1,0,1,1
On the Effect of Word Order on Cross-lingual Sentiment Analysis,0,1,0,0,0,2.3243887424468994,4542,87.28515625,0.278038,1,1,0,0,0
Dynamic Graph Learning-Neural Network for Multivariate Time Series Modeling,1,0,1,0,0,2.384538412094116,4542,87.125,0.3488029,1,1,1,0,0
Domain Adaptation with Pre-trained Transformers for Query Focused Abstractive Text Summarization,1,1,1,0,0,2.302067756652832,4542,86.55859375,0.2554333,1,1,1,0,0
Stochastic Bandits with Delayed Composite Anonymous Feedback,0,0,1,0,1,2.293619394302368,4542,87.05078125,0.2616974,1,1,1,0,0
Using Argumentation Schemes to Model Legal Reasoning,1,0,0,0,0,2.3146278858184814,4542,86.8671875,0.2670437,1,1,0,0,0
A Concept Specification and Abstraction-based Semantic Representation: Addressing the Barriers to Rule-based Machine Translation,0,1,0,0,0,2.2817189693450928,4542,87.1796875,0.2319307,1,1,0,0,0
Toward Understanding Generative Data Augmentation,0,0,1,0,1,2.306379795074463,4542,87.1875,0.2670254,1,1,0,0,0
Automatic Textual Normalization for Hate Speech Detection,0,1,0,0,0,2.391366481781006,4542,87.80078125,0.3441129,1,1,1,0,0
Machine Learning Approach and Extreme Value Theory to Correlated Stochastic Time Series with Application to Tree Ring Data,0,0,1,0,1,2.299589157104492,4542,87.80859375,0.2539398,1,1,1,0,0
EFFGAN: Ensembles of fine-tuned federated GANs,0,0,1,0,0,2.337667942047119,4542,87.8359375,0.2858012,1,1,0,0,1
SLURP: A Spoken Language Understanding Resource Package,0,1,1,0,0,2.4347658157348633,4542,87.9921875,0.3943219,1,1,0,0,0
Chinese Named Entity Recognition Augmented with Lexicon Memory,0,1,0,0,0,2.3096280097961426,4542,87.9921875,0.2640202,1,1,1,0,0
Probabilistic Data Analysis with Probabilistic Programming,1,0,1,0,1,2.340766668319702,4542,87.9921875,0.3034836,1,1,1,0,0
Exploring Model Robustness with Adaptive Networks and Improved Adversarial Training,0,0,1,0,1,2.2919294834136963,4542,87.9921875,0.2534367,1,1,0,1,0
"Automated Storytelling via Causal, Commonsense Plot Ordering",1,1,0,0,0,2.2818737030029297,4541,86.75390625,0.2276434,1,1,0,0,0
"A Framework for Decision-Theoretic Planning I: Combining the Situation Calculus, Conditional Plans, Probability and Utility",1,0,0,0,0,2.333376407623291,4541,87.35546875,0.2882525,1,1,0,1,0
Exploiting Network Structures to Improve Semantic Representation for the Financial Domain,0,1,1,0,0,2.2710843086242676,4541,87.41796875,0.2331021,0,1,0,1,0
Domain and Function: A Dual-Space Model of Semantic Relations and Compositions,1,1,1,0,0,2.267535448074341,4541,88.09375,0.2214174,0,1,0,0,0
Online Influence Maximization with Local Observations,0,0,1,0,1,2.3698012828826904,4541,88.10546875,0.3176465,1,1,0,1,0
Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,0,0,0,0,1,2.3470234870910645,4541,88.10546875,0.3098091,1,1,0,1,0
Introduction to Machine Learning for Physicians: A Survival Guide for Data Deluge,0,0,1,0,1,2.3381452560424805,4541,88.10546875,0.3179324,1,1,0,0,0
Picking BERT's Brain: Probing for Linguistic Dependencies in Contextualized Embeddings Using Representational Similarity Analysis,0,1,0,0,0,2.4282591342926025,4541,88.14453125,0.3868472,1,1,0,0,1
An Away-Step Frank-Wolfe Method for Minimizing Logarithmically-Homogeneous Barriers,0,0,0,1,0,2.294647216796875,4541,88.14453125,0.2406464,1,0,0,1,0
What Language Model to Train if You Have One Million GPU Hours?,1,1,1,0,0,2.303485870361328,4541,88.15234375,0.2597773,1,1,0,0,0
Pun-GAN: Generative Adversarial Network for Pun Generation,0,1,0,0,0,2.299773693084717,4541,87.0546875,0.2561645,1,1,0,0,1
On Tractable Convex Relaxations of Standard Quadratic Optimization Problems under Sparsity Constraints,0,0,0,1,0,2.2605903148651123,4541,87.36328125,0.218115,1,0,0,1,0
A Hybrid Approach to Privacy-Preserving Federated Learning,0,0,1,0,1,2.413156270980835,4541,87.36328125,0.3780274,1,1,0,1,0
A hybrid proximal generalized conditional gradient method and application to total variation parameter learning,0,0,0,1,0,2.247157096862793,4541,87.84765625,0.214288,1,0,0,1,0
Multi-Granularity Framework for Unsupervised Representation Learning of Time Series,1,0,1,0,0,2.3506979942321777,4541,86.90625,0.3182975,1,1,1,0,0
Tri-Transformer Hawkes Process: Three Heads are better than one,0,0,1,0,0,2.221271276473999,4541,86.91015625,0.1749385,0,1,0,0,0
Learning List-wise Representation in Reinforcement Learning for Ads Allocation with Multiple Auxiliary Tasks,0,0,1,0,0,2.3795104026794434,4541,87.40234375,0.334265,1,1,0,1,0
Bilevel Programming for Hyperparameter Optimization and Meta-Learning,0,0,1,0,1,2.3433003425598145,4541,87.08984375,0.3021674,1,0,0,1,1
Masking schemes for universal marginalisers,0,0,1,0,1,2.275778293609619,4541,86.203125,0.2367997,0,1,0,0,0
Conformal Methods for Quantifying Uncertainty in Spatiotemporal Data: A Survey,1,0,0,0,0,2.334693431854248,4544,86.8203125,0.2960023,1,1,1,0,0
Geolocation differences of language use in urban areas,0,1,0,0,0,2.2195048332214355,4544,87.55859375,0.1654255,0,1,0,0,0
Causal inference with Bayes rule,0,0,1,0,1,2.3234176635742188,4544,87.9375,0.2827462,1,1,0,0,0
Semantic Role Labeling with Iterative Structure Refinement,0,1,0,0,0,2.2884135246276855,4544,88.0078125,0.2475341,1,1,0,0,0
Learnings Options End-to-End for Continuous Action Tasks,1,0,1,0,0,2.258000373840332,4543,88.01953125,0.215943,1,1,0,0,0
The Dilemma Between Data Transformations and Adversarial Robustness for Time Series Application Systems,0,0,1,0,1,2.3234403133392334,4524,88.03515625,0.2742482,1,0,0,1,0
Natural Language to Code Using Transformers,0,1,1,0,0,2.3003761768341064,4524,86.6953125,0.2620852,1,1,0,0,0
Nonparametric adaptive control and prediction: theory and randomized algorithms,0,0,1,1,0,2.233222246170044,4524,87.046875,0.2172026,1,0,0,1,0
Optimal time delays in a class of reaction-diffusion equations,0,0,0,1,0,2.298739433288574,4524,87.0546875,0.2552868,0,0,0,1,0
Benign Overfitting in Two-layer Convolutional Neural Networks,0,0,1,1,1,2.3708252906799316,4524,87.62890625,0.3230355,1,1,0,1,0
An FPGA-Based On-Device Reinforcement Learning Approach using Online Sequential Learning,0,0,1,0,1,2.350980520248413,4524,87.6328125,0.311608,1,1,0,1,0
Something for (almost) nothing: Improving deep ensemble calibration using unlabeled data,0,0,1,0,0,2.358839273452759,4524,87.68359375,0.332805,1,1,0,0,0
An Alternative to Variance: Gini Deviation for Risk-averse Policy Gradient,1,0,1,0,0,2.303426742553711,4546,87.68359375,0.2713431,1,1,0,1,0
Concept Learning through Deep Reinforcement Learning with Memory-Augmented Neural Networks,1,0,1,0,0,2.1988489627838135,4546,87.77734375,0.1395316,1,1,0,0,1
