text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,response_time,vram_usage,ram_usage,total_time,cs.AI pred,cs.CL pred,stat.ML pred,math.OC pred,cs.LG pred
Adaptive Leader-Following Consensus for a Class of Higher-Order Nonlinear Multi-Agent Systems with Directed Switching Networks,0,0,0,1,0,2.4859373569488525,5515,93.5390625,0.4402961,1,0,0,0,0
REALab: An Embedded Perspective on Tampering,1,0,1,0,0,2.400510549545288,5515,93.5390625,0.3534521,1,0,0,0,0
Anomaly Detection using Capsule Networks for High-dimensional Datasets,0,0,1,0,1,2.3524222373962402,5515,93.5390625,0.323261,1,0,0,0,0
Road Network Representation Learning: A Dual Graph based Approach,1,0,1,0,0,2.555434465408325,5515,93.54296875,0.5259095,1,1,0,0,0
Robust Data-Driven Accelerated Mirror Descent,0,0,0,1,0,2.3754055500030518,5515,93.54296875,0.3445674,1,0,0,0,0
Deconditional Downscaling with Gaussian Processes,0,0,1,0,1,2.490527391433716,5515,93.54296875,0.4347927,1,0,0,0,0
Meta-learning for heterogeneous treatment effect estimation with closed-form solvers,1,0,1,0,1,2.478983163833618,5515,93.54296875,0.4395279,1,0,0,0,0
Lagrangian dual method for solving stochastic linear quadratic optimal control problems with terminal state constraints,0,0,0,1,0,2.461678981781006,5516,93.54296875,0.4141773,0,0,0,1,0
Polylingual Wordnet,0,1,0,0,0,2.4997799396514893,5516,93.54296875,0.4556486,1,0,1,0,0
Manual-Guided Dialogue for Flexible Conversational Agents,1,1,0,0,0,2.464064359664917,5515,93.54296875,0.4252743,1,0,0,0,1
Semi-Supervised Clustering with Inaccurate Pairwise Annotations,0,0,1,0,0,2.436929702758789,5515,93.54296875,0.393471,1,0,0,0,0
On Bonus-Based Exploration Methods in the Arcade Learning Environment,0,0,1,0,0,2.4272379875183105,5515,93.54296875,0.3900851,1,0,0,0,0
Intra-agent speech permits zero-shot task acquisition,1,1,1,0,0,2.49934983253479,5515,93.54296875,0.4669069,1,0,0,0,0
Solution for the EPO CodeFest on Green Plastics: Hierarchical multi-label classification of patents relating to green plastics using deep learning,0,1,1,0,0,2.4384262561798096,5515,93.54296875,0.3960148,1,0,0,0,0
Fast integrators with sensitivity propagation for use in CasADi,0,0,0,1,0,2.5116989612579346,5515,93.54296875,0.4712413,1,0,0,0,0
Screening Tests for Lasso Problems,0,0,1,0,1,2.442823886871338,5515,93.54296875,0.4000832,0,0,1,0,0
Tractable Optimization Problems through Hypergraph-Based Structural Restrictions,1,0,0,0,0,2.4749886989593506,5515,93.54296875,0.4374686,0,0,0,1,1
A Survey of Text Watermarking in the Era of Large Language Models,0,1,0,0,0,2.4546618461608887,5515,93.54296875,0.4159847,1,0,1,0,0
Navigation Turing Test (NTT): Learning to Evaluate Human-Like Navigation,1,0,1,0,0,2.533358573913574,5515,93.54296875,0.4758486,1,0,0,0,1
Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model,0,1,0,0,0,2.4307124614715576,5515,93.54296875,0.3996599,1,0,0,0,0
ULMA: Unified Language Model Alignment with Demonstration and Point-wise Human Preference,0,1,1,0,0,2.4956843852996826,5515,93.54296875,0.4565308,1,0,0,0,0
Automatic formation of the structure of abstract machines in hierarchical reinforcement learning with state clustering,1,0,0,0,0,2.567770004272461,5515,93.54296875,0.5249963,1,0,0,0,1
"Fusing Audio, Textual and Visual Features for Sentiment Analysis of News Videos",0,1,0,0,0,2.3857362270355225,5515,93.54296875,0.3422818,1,0,0,0,0
Prompt Learning to Mitigate Catastrophic Forgetting in Cross-lingual Transfer for Open-domain Dialogue Generation,0,1,0,0,0,2.5782809257507324,5515,93.54296875,0.5378652,1,1,0,0,0
Accelerated Affine-Invariant Convergence Rates of the Frank-Wolfe Algorithm with Open-Loop Step-Sizes,0,0,0,1,0,2.389693260192871,5515,93.54296875,0.3455735,1,0,0,0,0
Averaged controllability for random evolution partial differential equations,0,0,0,1,0,2.5625503063201904,5515,93.546875,0.5137321,1,1,0,0,0
Distributed computation of equilibria in misspecified convex stochastic Nash games,0,0,0,1,0,2.4725136756896973,5515,93.546875,0.4295188,1,1,0,0,0
Active Learning for Speech Recognition: the Power of Gradients,0,1,1,0,1,2.363283395767212,5515,93.546875,0.3239368,1,0,0,0,0
Re-scale boosting for regression and classification,0,0,1,0,1,2.406517744064331,5515,93.546875,0.3762308,0,0,0,0,0
Training with Quantization Noise for Extreme Model Compression,0,0,1,0,1,2.4170608520507812,5515,93.546875,0.3898101,1,0,0,0,0
Masked Bayesian Neural Networks : Computation and Optimality,0,0,1,0,1,2.546816349029541,5515,93.546875,0.4995094,0,1,0,1,1
Deep Unfolded Tensor Robust PCA with Self-supervised Learning,0,0,1,0,1,2.4188201427459717,5515,93.546875,0.3898774,1,0,0,0,0
Feedback Stabilization over Commutative Rings with no Right-/Left-Coprime Factorizations,0,0,0,1,0,2.351405382156372,5515,93.55078125,0.306625,0,0,1,0,0
OMBA: User-Guided Product Representations for Online Market Basket Analysis,0,0,1,0,1,2.4527645111083984,5515,93.55078125,0.4040441,0,0,1,0,0
Do autoencoders need a bottleneck for anomaly detection?,0,0,1,0,1,2.421076536178589,5515,93.55078125,0.3913215,1,0,0,0,0
Hierarchical clustering with deep Q-learning,1,0,0,0,0,2.416482448577881,5515,93.55078125,0.370204,1,0,0,0,0
A Nonsmooth Augmented Lagrangian Method and its Application to Poisson Denoising and Sparse Control,0,0,0,1,0,2.4227042198181152,5515,93.55078125,0.3900692,1,0,0,0,0
"A Semiglobal, Practical, Strict Pseudogradient Property for Iterative Methods",0,0,0,1,0,2.508063554763794,5515,93.55078125,0.4669361,1,0,0,0,0
Doubly Stochastic Variational Inference for Deep Gaussian Processes,0,0,0,0,1,2.4425952434539795,5515,93.55078125,0.3914553,1,0,0,0,0
"Implementing a Reverse Dictionary, based on word definitions, using a Node-Graph Architecture",0,1,0,0,0,2.506566286087036,5515,93.55078125,0.4839932,1,0,0,0,0
Impact of Noise on Calibration and Generalisation of Neural Networks,0,0,1,0,0,2.5278093814849854,5515,93.55078125,0.4831086,1,0,0,0,0
Mean-field Analysis of Piecewise Linear Solutions for Wide ReLU Networks,0,0,1,0,1,2.406682014465332,5515,93.5546875,0.3606576,1,0,0,0,0
Exact Reasoning Under Uncertainty,1,0,0,0,0,2.462702989578247,5515,93.5546875,0.4295001,1,0,0,0,0
Esports Data-to-commentary Generation on Large-scale Data-to-text Dataset,0,1,0,0,0,2.4499292373657227,5515,93.5546875,0.3987542,1,0,0,0,0
Late Meta-learning Fusion Using Representation Learning for Time Series Forecasting,0,0,1,0,0,2.454460620880127,5515,93.5546875,0.4109838,1,0,0,0,0
"""Beware of deception"": Detecting Half-Truth and Debunking it through Controlled Claim Editing",0,1,0,0,0,2.4223272800445557,5515,93.55859375,0.3800752,1,0,0,0,0
The Noise Covariances of Linear Gaussian Systems with Unknown Inputs Are Not Uniquely Identifiable Using Autocovariance Least-squares,0,0,0,1,0,2.4363820552825928,5515,93.55859375,0.3968247,0,0,1,0,0
Effective Data Augmentation Approaches to End-to-End Task-Oriented Dialogue,0,1,0,0,0,2.4401121139526367,5515,91.08203125,0.3946251,1,0,0,0,0
Smart Feasibility Pump: Reinforcement Learning for (Mixed) Integer Programming,0,0,1,0,0,2.5348565578460693,5515,86.640625,0.4916135,1,0,0,1,0
Efficient Data Association and Uncertainty Quantification for Multi-Object Tracking,0,0,1,0,0,2.4425253868103027,5515,87.25390625,0.3909377,1,0,0,0,0
Accuracy on In-Domain Samples Matters When Building Out-of-Domain detectors: A Reply to Marek et al. (2021),0,1,0,0,0,2.4431509971618652,5515,88.41015625,0.3991156,0,0,0,0,0
Towards creativity characterization of generative models via group-based subset scanning,1,0,1,0,0,2.4425106048583984,5515,89.04296875,0.39145,1,0,0,0,0
A novel post-hoc explanation comparison metric and applications,1,0,1,0,0,2.3858225345611572,5515,90.13671875,0.3539996,1,0,0,0,0
Divide-and-Conquer Monte Carlo Tree Search For Goal-Directed Planning,1,0,1,0,1,2.4576098918914795,5515,90.2578125,0.4082767,1,0,0,0,0
Neural Abstractive Text Summarizer for Telugu Language,0,1,1,0,0,2.4271233081817627,5515,90.76953125,0.3833444,1,0,0,0,0
$L_p$-norm regularization algorithms for optimization over permutation matrices,0,0,0,1,0,2.58357834815979,5515,91.3046875,0.5451858,1,0,0,1,0
Normalization Propagation: A Parametric Technique for Removing Internal Covariate Shift in Deep Networks,0,0,1,0,1,2.3816587924957275,5515,91.56640625,0.3344109,1,0,0,0,0
ExPoSe: Combining State-Based Exploration with Gradient-Based Online Search,1,0,1,0,0,2.473702907562256,5515,91.6796875,0.4257676,1,0,0,0,0
Reasoning about Independence in Probabilistic Models of Relational Data,1,0,0,0,0,2.487534284591675,5515,91.734375,0.4495866,1,0,1,0,0
Distributed Algorithms for Aggregative Games on Graphs,0,0,0,1,0,2.516176700592041,5515,91.78125,0.4710463,1,1,0,0,0
TraffNet: Learning Causality of Traffic Generation for Road Network Digital Twins,1,0,1,0,0,2.393672466278076,5515,91.78125,0.3558517,1,0,0,0,0
Entropy-based Attention Regularization Frees Unintended Bias Mitigation from Lists,0,1,0,0,0,2.484365940093994,5515,91.84375,0.4464176,1,0,0,0,0
Multi-Task Multicriteria Hyperparameter Optimization,0,0,1,0,1,2.463993549346924,5522,91.9140625,0.4061262,0,0,0,1,1
Meta-Learning a Cross-lingual Manifold for Semantic Parsing,0,1,0,0,0,2.354518413543701,5498,91.9765625,0.3033191,1,0,0,0,1
On Manifold Learning in Plato's Cave: Remarks on Manifold Learning and Physical Phenomena,0,0,1,0,1,2.5373005867004395,5498,92.00390625,0.4958445,1,0,1,0,0
User Preferences and the Shortest Path,1,0,0,0,0,2.485778570175171,5493,92.03125,0.4529715,0,0,0,0,0
Hate Speech Detection on Vietnamese Social Media Text using the Bidirectional-LSTM Model,0,1,1,0,0,2.5186049938201904,5477,92.0546875,0.4730983,1,0,0,0,0
Invertible DenseNets with Concatenated LipSwish,0,0,1,0,1,2.363769292831421,5471,92.109375,0.3108521,1,0,0,0,0
Graph Value Iteration,1,0,0,0,0,2.427302598953247,5449,92.1640625,0.388116,1,0,0,0,0
Bayesian Grammar Induction for Language Modeling,0,1,0,0,0,2.42008376121521,5406,92.19921875,0.3778352,1,0,1,0,1
Multi-Objective Hyperparameter Tuning and Feature Selection using Filter Ensembles,0,0,1,0,1,2.5988986492156982,5399,92.5234375,0.5510919,1,0,0,1,0
Word Sense Induction with Knowledge Distillation from BERT,0,1,0,0,0,2.4232354164123535,5399,92.53125,0.3896751,1,0,0,0,0
Energy Discrepancies: A Score-Independent Loss for Energy-Based Models,0,0,1,0,1,2.4451804161071777,5398,92.53125,0.3910162,0,0,0,0,0
Tensor Kernel Recovery for Spatio-Temporal Hawkes Processes,0,0,1,0,1,2.3819711208343506,5398,92.53125,0.3264739,1,0,0,0,0
Plagiarism Detection in the Bengali Language: A Text Similarity-Based Approach,0,1,0,0,0,2.486804246902466,5398,92.53125,0.4454507,1,0,1,0,0
AliExpress Learning-To-Rank: Maximizing Online Model Performance without Going Online,1,0,1,0,1,2.4178147315979004,5398,92.53125,0.3659756,1,0,0,0,0
Perform Like an Engine: A Closed-Loop Neural-Symbolic Learning Framework for Knowledge Graph Inference,1,1,0,0,0,2.5762829780578613,5398,92.53515625,0.5319789,1,0,0,0,1
On the Effect of Word Order on Cross-lingual Sentiment Analysis,0,1,0,0,0,2.4658737182617188,5398,92.53515625,0.4173281,1,1,0,0,0
Dynamic Graph Learning-Neural Network for Multivariate Time Series Modeling,1,0,1,0,0,2.400487184524536,5398,92.53515625,0.3565261,1,0,0,0,0
Domain Adaptation with Pre-trained Transformers for Query Focused Abstractive Text Summarization,1,1,1,0,0,2.510033130645752,5398,92.53515625,0.4619726,1,0,0,0,1
Stochastic Bandits with Delayed Composite Anonymous Feedback,0,0,1,0,1,2.5451159477233887,5398,92.53515625,0.4978759,0,0,0,0,0
Using Argumentation Schemes to Model Legal Reasoning,1,0,0,0,0,2.451219081878662,5398,92.53515625,0.4104638,1,1,0,0,0
A Concept Specification and Abstraction-based Semantic Representation: Addressing the Barriers to Rule-based Machine Translation,0,1,0,0,0,2.5206847190856934,5393,92.54296875,0.4669749,1,0,0,0,0
Toward Understanding Generative Data Augmentation,0,0,1,0,1,2.410574436187744,5433,92.54296875,0.3642621,1,0,0,0,0
Automatic Textual Normalization for Hate Speech Detection,0,1,0,0,0,2.485058307647705,5471,92.54296875,0.4331598,1,0,0,0,0
Machine Learning Approach and Extreme Value Theory to Correlated Stochastic Time Series with Application to Tree Ring Data,0,0,1,0,1,2.4866600036621094,5470,92.54296875,0.4400708,0,0,1,0,1
EFFGAN: Ensembles of fine-tuned federated GANs,0,0,1,0,0,2.484480857849121,5470,92.81640625,0.4430473,1,0,0,0,0
SLURP: A Spoken Language Understanding Resource Package,0,1,1,0,0,2.303147554397583,5473,92.81640625,0.2703116,1,0,0,0,1
Chinese Named Entity Recognition Augmented with Lexicon Memory,0,1,0,0,0,2.30545711517334,5642,92.85546875,0.2671846,1,0,0,0,0
Probabilistic Data Analysis with Probabilistic Programming,1,0,1,0,1,2.7210254669189453,5733,92.85546875,0.6758381,0,0,1,0,1
Exploring Model Robustness with Adaptive Networks and Improved Adversarial Training,0,0,1,0,1,2.4354844093322754,5699,92.859375,0.3933198,1,0,0,0,0
"Automated Storytelling via Causal, Commonsense Plot Ordering",1,1,0,0,0,2.438511610031128,5687,92.859375,0.3996118,1,0,0,0,1
"A Framework for Decision-Theoretic Planning I: Combining the Situation Calculus, Conditional Plans, Probability and Utility",1,0,0,0,0,2.523456573486328,5676,92.859375,0.4836052,1,1,0,1,0
Exploiting Network Structures to Improve Semantic Representation for the Financial Domain,0,1,1,0,0,2.432410478591919,5674,92.890625,0.3943629,1,0,0,0,0
Domain and Function: A Dual-Space Model of Semantic Relations and Compositions,1,1,1,0,0,2.4818060398101807,5675,92.890625,0.4365244,1,0,0,0,0
Online Influence Maximization with Local Observations,0,0,1,0,1,2.450331211090088,5675,92.890625,0.4078828,1,0,0,0,0
Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,0,0,0,0,1,2.422628164291382,5675,92.890625,0.3693559,1,0,0,0,0
Introduction to Machine Learning for Physicians: A Survival Guide for Data Deluge,0,0,1,0,1,2.4785284996032715,5675,92.796875,0.4324953,1,0,0,0,0
Picking BERT's Brain: Probing for Linguistic Dependencies in Contextualized Embeddings Using Representational Similarity Analysis,0,1,0,0,0,2.477513551712036,5675,92.796875,0.424029,1,0,0,0,1
An Away-Step Frank-Wolfe Method for Minimizing Logarithmically-Homogeneous Barriers,0,0,0,1,0,2.507073163986206,5675,92.8046875,0.4679584,1,0,0,1,1
What Language Model to Train if You Have One Million GPU Hours?,1,1,1,0,0,2.4466402530670166,5675,92.8046875,0.3964233,1,0,0,0,0
Pun-GAN: Generative Adversarial Network for Pun Generation,0,1,0,0,0,2.5259814262390137,5675,92.828125,0.474249,1,0,0,0,0
On Tractable Convex Relaxations of Standard Quadratic Optimization Problems under Sparsity Constraints,0,0,0,1,0,2.460925340652466,5675,92.828125,0.4099126,0,0,0,1,0
A Hybrid Approach to Privacy-Preserving Federated Learning,0,0,1,0,1,2.455171585083008,5675,92.828125,0.4148926,1,0,0,0,0
A hybrid proximal generalized conditional gradient method and application to total variation parameter learning,0,0,0,1,0,2.474466562271118,5675,92.828125,0.4356374,0,0,0,1,0
Multi-Granularity Framework for Unsupervised Representation Learning of Time Series,1,0,1,0,0,2.498797655105591,5675,92.828125,0.4488451,1,0,0,0,1
Tri-Transformer Hawkes Process: Three Heads are better than one,0,0,1,0,0,2.367941379547119,5675,92.828125,0.3213766,1,0,0,0,0
Learning List-wise Representation in Reinforcement Learning for Ads Allocation with Multiple Auxiliary Tasks,0,0,1,0,0,2.424909830093384,5675,92.828125,0.3800553,1,0,0,0,0
Bilevel Programming for Hyperparameter Optimization and Meta-Learning,0,0,1,0,1,2.5594406127929688,5675,92.828125,0.5118943,1,0,0,1,1
Masking schemes for universal marginalisers,0,0,1,0,1,2.434112310409546,5676,92.828125,0.3921532,1,0,0,0,0
Conformal Methods for Quantifying Uncertainty in Spatiotemporal Data: A Survey,1,0,0,0,0,2.4656577110290527,5676,92.828125,0.4332016,0,0,1,0,0
Geolocation differences of language use in urban areas,0,1,0,0,0,2.4151339530944824,5676,92.8359375,0.368996,0,0,1,0,0
Causal inference with Bayes rule,0,0,1,0,1,2.2252345085144043,5564,92.8359375,0.1692382,1,0,1,0,0
Semantic Role Labeling with Iterative Structure Refinement,0,1,0,0,0,2.4489028453826904,5534,92.8359375,0.3988524,1,0,0,0,0
Learnings Options End-to-End for Continuous Action Tasks,1,0,1,0,0,2.4144561290740967,5502,92.83984375,0.3679721,1,0,0,0,0
The Dilemma Between Data Transformations and Adversarial Robustness for Time Series Application Systems,0,0,1,0,1,2.4434452056884766,5457,92.84765625,0.3932379,1,0,0,0,0
Natural Language to Code Using Transformers,0,1,1,0,0,2.487131357192993,5449,92.85546875,0.438388,1,0,0,0,1
Nonparametric adaptive control and prediction: theory and randomized algorithms,0,0,1,1,0,2.5626797676086426,5465,92.85546875,0.532214,1,0,0,1,1
Optimal time delays in a class of reaction-diffusion equations,0,0,0,1,0,2.480572462081909,5490,92.85546875,0.4409315,0,0,0,1,1
Benign Overfitting in Two-layer Convolutional Neural Networks,0,0,1,1,1,2.474590539932251,5485,92.85546875,0.4423519,1,0,0,0,0
An FPGA-Based On-Device Reinforcement Learning Approach using Online Sequential Learning,0,0,1,0,1,2.382634162902832,5496,92.859375,0.3515795,1,0,0,0,0
Something for (almost) nothing: Improving deep ensemble calibration using unlabeled data,0,0,1,0,0,2.552729606628418,5497,92.86328125,0.5075709,1,0,0,0,0
An Alternative to Variance: Gini Deviation for Risk-averse Policy Gradient,1,0,1,0,0,2.3261032104492188,5502,92.86328125,0.281589,0,0,1,0,0
Concept Learning through Deep Reinforcement Learning with Memory-Augmented Neural Networks,1,0,1,0,0,2.431281805038452,5499,92.86328125,0.3975805,1,0,0,0,0
