text,true_label,predicted_label,peak_memory_usage,max_vram_usage,inference_time,num_input_tokens,num_output_tokens
exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as kerrigan's platinum-blonde hair .,negative,negative,1352.59375,2367.40576171875,1.0953789999475703,160,1
"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events .",negative,negative,1352.59375,2368.06396484375,1.1005564000224695,164,1
all mood and no movie .,negative,none,1352.59375,2363.12744140625,1.111550800036639,134,1
press the delete key .,negative,none,1352.6015625,2362.96337890625,1.1028402999509126,133,1
simone is not a bad film . it just doesn't have anything really interesting to say .,negative,positive,1352.6015625,2365.26708984375,1.1300291999941692,147,1
"once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .",negative,negative,1352.6015625,2365.92529296875,1.085747200064361,151,1
. . . hopefully it'll be at the dollar theatres by the time christmas rolls around . wait to see it then .,negative,positive,1352.6015625,2366.25439453125,1.1495500999735668,153,1
"there's no disguising this as one of the worst films of the summer . or for the year , for that matter .",negative,positive,1352.6015625,2366.25439453125,1.100076699978672,153,1
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .",negative,negative,1352.6015625,2367.57080078125,1.1459637000225484,161,1
"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .",negative,negative,1352.6015625,2367.89990234375,1.1004335000179708,163,1
"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",negative,negative,1352.6015625,2367.57080078125,1.1231537000276148,161,1
the threat implied in the title pokémon 4ever is terrifying  like locusts in a horde these things will keep coming .,negative,negative,1352.6015625,2366.91259765625,1.125595899997279,157,1
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",negative,negative,1352.6015625,2366.41845703125,1.1365840999642387,154,1
to call this film a lump of coal would only be to flatter it .,negative,positive,1352.6015625,2364.77294921875,1.1413153000175953,144,1
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,negative,negative,1352.6015625,2364.77294921875,1.1640105000697076,144,1
"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",negative,negative,1352.6015625,2366.91259765625,1.1216714000329375,157,1
"by the end of it all i sort of loved the people onscreen , even though i could not stand them . perhaps the film should be seen as a conversation starter . it's not an easy one to review .",negative,negative,1352.6015625,2369.21630859375,1.0963076999178156,171,1
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,negative,negative,1352.6015625,2367.07666015625,1.139012800063938,158,1
the whole talking-animal thing is grisly .,negative,negative,1352.6015625,2363.78564453125,1.095451100030914,138,1
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",negative,positive,1352.6015625,2365.92529296875,1.0963326999917626,151,1
"wouldn't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ? um , no . but here's a movie about it anyway .",negative,negative,1352.6015625,2368.22900390625,1.107625399949029,165,1
"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups .",negative,negative,1352.6015625,2366.08935546875,1.1167593999998644,152,1
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .",negative,negative,1352.6015625,2366.91259765625,1.1129382000071928,157,1
mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .,negative,positive,1352.6015625,2366.74755859375,1.1192900000605732,156,1
showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro .,negative,negative,1352.61328125,2371.04052734375,1.1343796999426559,180,1
"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird .",negative,negative,1352.6171875,2366.74755859375,1.11970540008042,156,1
too daft by half . . . but supremely good natured .,negative,positive,1352.6171875,2364.60888671875,1.1302255999762565,143,1
"fails in making this character understandable , in getting under her skin , in exploring motivation . . . well before the end , the film grows as dull as its characters , about whose fate it is hard to care .",negative,negative,1352.62109375,2369.05126953125,1.1172498000087216,170,1
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,negative,negative,1352.62109375,2365.92529296875,1.1031795999733731,151,1
"woody , what happened ?",negative,none,1352.62109375,2363.12744140625,1.1826950999675319,134,1
"juliette binoche's sand is vivacious , but it's hard to sense that powerhouse of 19th-century prose behind her childlike smile .",negative,positive,1352.62109375,2367.40576171875,1.1346041000215337,160,1
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,negative,negative,1352.62109375,2366.58349609375,1.1200388999423012,155,1
you can tell almost immediately that welcome to collinwood isn't going to jell .,negative,negative,1352.62890625,2365.10205078125,1.1190053999889642,146,1
"throughout all the tumult , a question comes to mind : so why is this so boring ?",negative,negative,1352.6328125,2365.10205078125,1.1210893999086693,146,1
cattaneo reworks the formula that made the full monty a smashing success . . . but neglects to add the magic that made it all work .,negative,negative,1352.6328125,2367.57080078125,1.099949499941431,161,1
routine and rather silly .,negative,negative,1352.6328125,2362.96337890625,1.1345721000107005,133,1
"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",negative,negative,1352.6328125,2366.91259765625,1.101457200013101,157,1
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",negative,negative,1352.6328125,2367.24169921875,1.118569300044328,159,1
you can practically hear george orwell turning over .,negative,negative,1352.6328125,2363.95068359375,1.1368588999612257,139,1
"behan's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .",negative,negative,1352.6328125,2368.55810546875,1.0970456999493763,167,1
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",negative,negative,1352.6328125,2366.74755859375,1.136419599992223,156,1
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",negative,negative,1352.6328125,2366.58349609375,1.1226532999426126,155,1
"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j .",negative,negative,1352.64453125,2371.66845703125,1.1293632000451908,185,1
a movie that falls victim to frazzled wackiness and frayed satire .,negative,negative,1352.6484375,2364.93798828125,1.1046432999428362,145,1
