text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,negative,"negative
",1.1347966194152832,2.0,101.0,103.0,negative
you can tell almost immediately that welcome to collinwood isn't going to jell .,negative,"negative
",0.5349125862121582,2.0,94.0,96.0,negative
"throughout all the tumult , a question comes to mind : so why is this so boring ?",negative,"negative
",0.9961385726928711,2.0,93.0,95.0,negative
cattaneo reworks the formula that made the full monty a smashing success . . . but neglects to add the magic that made it all work .,negative,"negative
",1.0387067794799805,2.0,107.0,109.0,negative
routine and rather silly .,negative,"negative
",1.0138928890228271,2.0,80.0,82.0,negative
"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",negative,"negative
",1.0921049118041992,2.0,106.0,108.0,negative
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",negative,"negative
",1.0117478370666504,2.0,106.0,108.0,negative
you can practically hear george orwell turning over .,negative,"negative
",1.0282995700836182,2.0,85.0,87.0,negative
"behan's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .",negative,"negative
",1.0527820587158203,2.0,112.0,114.0,negative
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",negative,"negative
",0.5021281242370605,2.0,103.0,105.0,negative
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",negative,"negative
",1.0704450607299805,2.0,103.0,105.0,negative
"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j .",negative,"negative
",0.49855732917785645,2.0,134.0,136.0,negative
a movie that falls victim to frazzled wackiness and frayed satire .,negative,"negative
",1.0161006450653076,2.0,89.0,91.0,negative
"how do you make a movie with depth about a man who lacked any ? on the evidence before us , the answer is clear : not easily and , in the end , not well enough .",negative,"negative
",0.5919864177703857,2.0,113.0,115.0,negative
"the film's trailer also looked like crap , so crap is what i was expecting .",negative,"negative
",1.0299839973449707,2.0,93.0,95.0,negative
more trifle than triumph .,negative,"negative
",1.0951330661773682,2.0,80.0,82.0,negative
"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction .",negative,"negative
",0.5019078254699707,2.0,90.0,92.0,negative
festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you .,negative,"negative
",1.0214817523956299,2.0,99.0,101.0,negative
"lyne's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded .",negative,"negative
",0.5072731971740723,2.0,98.0,100.0,negative
"it sounds like another clever if pointless excursion into the abyss , and that's more or less how it plays out .",negative,"negative
",1.0233423709869385,2.0,99.0,101.0,negative
"rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .",negative,"negative
",1.066523790359497,2.0,94.0,96.0,negative
report card : doesn't live up to the exalted tagline - there's definite room for improvement . doesn't deserve a passing grade ( even on a curve ) .,negative,"negative
",1.0535945892333984,2.0,110.0,112.0,negative
"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .",negative,"negative
",1.0853631496429443,2.0,96.0,98.0,negative
"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .",negative,"negative
",0.5862617492675781,2.0,118.0,120.0,negative
". . . if it had been only half-an-hour long or a tv special , the humor would have been fast and furious-- at ninety minutes , it drags .",negative,"negative
",1.0010366439819336,2.0,110.0,112.0,negative
bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay .,negative,"negative
",0.5159101486206055,2.0,102.0,104.0,negative
"a well-acted , but one-note film .",negative,"negative
",1.0295629501342773,2.0,86.0,88.0,negative
blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .,negative,"negative
",1.0390870571136475,2.0,101.0,103.0,negative
the movie is too amateurishly square to make the most of its own ironic implications .,negative,"negative
",1.0449800491333008,2.0,92.0,94.0,negative
"[lee] treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . and lee seems just as expectant of an adoring , wide-smiling reception .",negative,"negative
",1.0454778671264648,2.0,119.0,121.0,negative
there's not one decent performance from the cast and not one clever line of dialogue .,negative,"negative
",1.0139424800872803,2.0,93.0,95.0,negative
one of the worst movies of the year . . . . watching it was painful .,negative,"negative
",0.9960334300994873,2.0,92.0,94.0,negative
"a era do gelo diverte , mas não convence . É um passatempo descompromissado  e só .",negative,"negative
",1.0005910396575928,2.0,101.0,103.0,negative
"no amount of burning , blasting , stabbing , and shooting can hide a weak script .",negative,"negative
",1.1432037353515625,2.0,92.0,94.0,negative
"it's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",negative,"negative
",1.0632338523864746,2.0,95.0,97.0,negative
nearly all the fundamentals you take for granted in most films are mishandled here .,negative,"negative
",1.033757209777832,2.0,92.0,94.0,negative
the armenian genocide deserves a more engaged and honest treatment .,negative,"negative
",1.1293764114379883,2.0,87.0,89.0,negative
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,negative,"negative
",1.0180580615997314,2.0,92.0,94.0,negative
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,negative,"negative
",1.0083487033843994,2.0,105.0,107.0,negative
"the exploitative , clumsily staged violence overshadows everything , including most of the actors .",negative,"negative
",1.02586030960083,2.0,94.0,96.0,negative
"we started to wonder if  some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine .",negative,"negative
",0.52510666847229,2.0,112.0,114.0,negative
even when crush departs from the 4w formula . . . it feels like a glossy rehash .,negative,"negative
",0.44800305366516113,2.0,96.0,98.0,negative
more likely to have you scratching your head than hiding under your seat .,negative,"negative
",0.502741813659668,2.0,89.0,91.0,negative
bears is even worse than i imagined a movie ever could be .,negative,"negative
",1.044163465499878,2.0,88.0,90.0,negative
"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble .",negative,"negative
",1.0488808155059814,2.0,96.0,98.0,negative
"this is very much of a mixed bag , with enough negatives to outweigh the positives .",negative,"negative
",1.0691883563995361,2.0,92.0,94.0,negative
marinated in clichés and mawkish dialogue .,negative,"negative
",0.539212703704834,2.0,83.0,85.0,negative
"whether it's the worst movie of 2002 , i can't say for sure : memories of rollerball have faded , and i skipped country bears . but this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",negative,"negative
",1.1407549381256104,2.0,130.0,132.0,negative
"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",negative,"negative
",0.48342227935791016,2.0,108.0,110.0,negative
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of 'eh . '",negative,"negative
",1.075099229812622,2.0,106.0,108.0,negative
"rollerball is as bad as you think , and worse than you can imagine .",negative,"negative
",0.4528486728668213,2.0,91.0,93.0,negative
"the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .",negative,"negative
",1.0167393684387207,2.0,125.0,127.0,negative
