text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
An Extension of Fast Iterative Shrinkage-thresholding to Riemannian Optimization for Sparse Principal Component Analysis,0,0,0,1,0,"optimization and control, computational machine learning, statistics machine learning
",1.1067249774932861,12.0,114.0,126.0,"['stat.ML', 'math.OC', 'cs.LG']"
The role of behavior modifiers in representation development,1,0,0,0,0,"- artificial intelligence
",0.5565276145935059,4.0,102.0,106.0,['cs.AI']
Morphological Word Segmentation on Agglutinative Languages for Neural Machine Translation,0,1,0,0,0,"computation and language, artificial intelligence, statistics machine learning
",0.6546192169189453,11.0,108.0,119.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Compressive PCA for Low-Rank Matrices on Graphs,0,0,1,0,0,"statistics machine learning, computational machine learning
",0.61336350440979,8.0,104.0,112.0,"['stat.ML', 'cs.LG']"
A Differential Entropy Estimator for Training Neural Networks,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1421568393707275,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
Equivariant and Invariant Grounding for Video Question Answering,0,1,0,0,0,"artificial intelligence, computation and language, statistics machine learning
",0.6018416881561279,11.0,106.0,117.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Hybrid Learning with New Value Function for the Maximum Common Subgraph Problem,1,0,0,0,0,"artificial intelligence, computational machine learning
",1.081167221069336,7.0,107.0,114.0,"['cs.AI', 'cs.LG']"
Traffic Forecasting using Vehicle-to-Vehicle Communication,0,0,1,0,0,"statistics machine learning, computational machine learning
",0.6208064556121826,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
Artificial Decision Making Under Uncertainty in Intelligent Buildings,1,0,0,0,0,"artificial intelligence, optimization and control
",0.6520707607269287,7.0,102.0,109.0,"['cs.AI', 'math.OC']"
Multi-agent constrained optimization of a strongly convex function over time-varying directed networks,0,0,0,1,0,"optimization and control, computational machine learning
",1.3050072193145752,8.0,110.0,118.0,"['math.OC', 'cs.LG']"
Enabling Language Models to Fill in the Blanks,1,1,1,0,0,"computation and language, artificial intelligence
",0.747990608215332,7.0,103.0,110.0,"['cs.AI', 'cs.CL']"
ArPanEmo: An Open-Source Dataset for Fine-Grained Emotion Recognition in Arabic Online Content during COVID-19 Pandemic,0,1,0,0,0,"artificial intelligence, computation and language, statistics machine learning
",0.6970624923706055,11.0,120.0,131.0,"['cs.AI', 'cs.CL', 'stat.ML']"
The Sample Complexity of Multi-Distribution Learning for VC Classes,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1056246757507324,8.0,105.0,113.0,"['stat.ML', 'cs.LG']"
Efficient One-Pass End-to-End Entity Linking for Questions,1,1,0,0,0,"computation and language, artificial intelligence",0.6065077781677246,6.0,107.0,113.0,"['cs.AI', 'cs.CL']"
Iterative Edit-Based Unsupervised Sentence Simplification,0,1,0,0,0,"computation and language, artificial intelligence, computational machine learning
",0.5596437454223633,11.0,105.0,116.0,"['cs.AI', 'cs.CL', 'cs.LG']"
Improved Active Multi-Task Representation Learning via Lasso,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.1702041625976562,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
Contextual Bandits with Budgeted Information Reveal,0,0,1,1,0,"statistics machine learning, optimization and control, computational machine learning
",1.1605520248413086,12.0,103.0,115.0,"['stat.ML', 'math.OC', 'cs.LG']"
Regularizers for Structured Sparsity,0,0,0,0,1,"statistics machine learning, computational machine learning
",0.666862964630127,8.0,101.0,109.0,"['stat.ML', 'cs.LG']"
Resilience of Electricity Distribution Networks - Part II: Leveraging Microgrids,0,0,0,1,0,"optimization and control
",0.7339522838592529,4.0,107.0,111.0,['math.OC']
Addressing the Time-Varying Dynamic Probabilistic Reserve Sizing Method on Generation and Transmission Investment Planning Decisions,0,0,0,1,0,"optimization and control
",0.5793118476867676,4.0,113.0,117.0,['math.OC']
Glyph: Fast and Accurately Training Deep Neural Networks on Encrypted Data,0,0,1,0,1,"statistics machine learning, computational machine learning, artificial intelligence
",0.5709109306335449,11.0,110.0,121.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Subformer: Exploring Weight Sharing for Parameter Efficiency in Generative Transformers,0,1,1,0,0,"artificial intelligence, computation and language, statistics machine learning",0.7940065860748291,10.0,107.0,117.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Embedding Differentiable Sparsity into Deep Neural Network,0,0,1,0,1,"statistics machine learning, computational machine learning
",0.5885391235351562,8.0,104.0,112.0,"['stat.ML', 'cs.LG']"
External Knowledge Selection with Weighted Negative Sampling in Knowledge-grounded Task-oriented Dialogue Systems,0,1,0,0,0,"artificial intelligence, computation and language
",0.5897519588470459,7.0,110.0,117.0,"['cs.AI', 'cs.CL']"
Extremality of Convex Sets with Some Applications,0,0,0,1,0,"optimization and control
",0.5990958213806152,4.0,102.0,106.0,['math.OC']
Designing recurrent neural networks by unfolding an l1-l1 minimization algorithm,0,0,1,0,1,"computational machine learning, statistics machine learning, artificial intelligence
",0.8621480464935303,11.0,108.0,119.0,"['cs.AI', 'stat.ML', 'cs.LG']"
USFD: Twitter NER with Drift Compensation and Linked Data,0,1,0,0,0,"computation and language
artificial intelligence
statistics machine learning
",0.6795253753662109,11.0,105.0,116.0,"['cs.AI', 'cs.CL', 'stat.ML']"
An In-Depth Evaluation of Federated Learning on Biomedical Natural Language Processing,0,1,0,0,0,"artificial intelligence, computation and language, statistics machine learning, computational machine learning
",0.5875251293182373,15.0,107.0,122.0,"['cs.AI', 'cs.CL', 'stat.ML', 'cs.LG']"
Instance-based Label Smoothing For Better Calibrated Classification Networks,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.1353356838226318,8.0,106.0,114.0,"['stat.ML', 'cs.LG']"
"Gamma Processes, Stick-Breaking, and Variational Inference",1,0,1,0,1,"statistics machine learning, computational machine learning
",1.0922813415527344,8.0,105.0,113.0,"['stat.ML', 'cs.LG']"
Inexact Convex Relaxations for AC Optimal Power Flow: Towards AC Feasibility,0,0,0,1,0,"optimization and control
",1.0643880367279053,4.0,108.0,112.0,['math.OC']
Fixed Design Analysis of Regularization-Based Continual Learning,0,0,1,0,0,"statistics machine learning, computational machine learning
",1.1852927207946777,8.0,105.0,113.0,"['stat.ML', 'cs.LG']"
A Note on the PAC Bayesian Theorem,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.1803224086761475,8.0,101.0,109.0,"['stat.ML', 'cs.LG']"
Injecting External Solutions Into CMA-ES,0,0,1,0,0,"optimization and control, computational machine learning
",1.1351923942565918,8.0,102.0,110.0,"['math.OC', 'cs.LG']"
Stepwise Model Selection for Sequence Prediction via Deep Kernel Learning,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1786484718322754,8.0,105.0,113.0,"['stat.ML', 'cs.LG']"
Stochastic primal dual fixed point method for composite optimization,0,0,0,1,0,"optimization and control, computational machine learning
",0.5555105209350586,8.0,103.0,111.0,"['math.OC', 'cs.LG']"
Parameter Learning for Log-supermodular Distributions,0,0,1,0,1,"statistics machine learning, computational machine learning
",0.7216141223907471,8.0,102.0,110.0,"['stat.ML', 'cs.LG']"
Adjoint-based predictor-corrector sequential convex programming for parametric nonlinear optimization,0,0,0,1,0,"optimization and control, computational machine learning
",1.312131643295288,8.0,109.0,117.0,"['math.OC', 'cs.LG']"
Designing Adaptive Neural Networks for Energy-Constrained Image Classification,0,0,1,0,1,"artificial intelligence, statistics machine learning, computational machine learning
",0.7278745174407959,11.0,105.0,116.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Post-processing Networks: Method for Optimizing Pipeline Task-oriented Dialogue Systems using Reinforcement Learning,1,1,0,0,0,"artificial intelligence, computation and language, statistics machine learning, optimization and control, computational machine learning
",1.198021650314331,19.0,112.0,131.0,"['cs.AI', 'cs.CL', 'stat.ML', 'math.OC', 'cs.LG']"
Augmented Cyclic Adversarial Learning for Low Resource Domain Adaptation,0,0,1,0,1,"artificial intelligence, computation and language, statistics machine learning
",0.6038608551025391,11.0,105.0,116.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Policy Gradients for Contextual Recommendations,0,0,1,0,0,"artificial intelligence, statistics machine learning, computational machine learning
",0.8710470199584961,11.0,101.0,112.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Preventing Imitation Learning with Adversarial Policy Ensembles,1,0,1,0,1,"statistics machine learning, artificial intelligence, computational machine learning
",1.295621633529663,11.0,104.0,115.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Generic Stability Implication from Full Information Estimation to Moving-Horizon Estimation,0,0,0,1,0,"optimization and control, computational machine learning
",0.6273853778839111,8.0,107.0,115.0,"['math.OC', 'cs.LG']"
Answering Subcognitive Turing Test Questions: A Reply to French,0,1,0,0,0,"artificial intelligence, computation and language
",1.2300732135772705,7.0,105.0,112.0,"['cs.AI', 'cs.CL']"
LocoProp: Enhancing BackProp via Local Loss Optimization,0,0,1,0,0,"computational machine learning
",0.6730747222900391,4.0,104.0,108.0,['cs.LG']
Deep Adaptive Arbitrary Polynomial Chaos Expansion: A Mini-data-driven Semi-supervised Method for Uncertainty Quantification,0,0,1,0,0,"statistics machine learning, computational machine learning
",0.7460055351257324,8.0,114.0,122.0,"['stat.ML', 'cs.LG']"
Spatial-Temporal Hypergraph Neural Network for Traffic Forecasting,0,0,1,0,0,"artificial intelligence, statistics machine learning
",1.3311214447021484,7.0,104.0,111.0,"['cs.AI', 'stat.ML']"
Clarke subgradients of stratifiable functions,0,0,0,1,0,"optimization and control
",0.6046690940856934,4.0,102.0,106.0,['math.OC']
Gradient-based Wang-Landau Algorithm: A Novel Sampler for Output Distribution of Neural Networks over the Input Space,1,0,0,0,0,"statistics machine learning, computational machine learning
",0.5828602313995361,8.0,116.0,124.0,"['stat.ML', 'cs.LG']"
Stochastic Discriminative EM,0,0,1,0,0,"statistics machine learning, computational machine learning
",1.141601800918579,8.0,98.0,106.0,"['stat.ML', 'cs.LG']"
Automatic Identification of Types of Alterations in Historical Manuscripts,0,1,1,0,1,"computation and language
",1.080021858215332,4.0,104.0,108.0,['cs.CL']
Circuit-Based Intrinsic Methods to Detect Overfitting,0,0,1,0,1,"computational machine learning
",1.1148643493652344,4.0,103.0,107.0,['cs.LG']
Learning Directed Graphical Models from Gaussian Data,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.0914793014526367,8.0,101.0,109.0,"['stat.ML', 'cs.LG']"
Automatic retrieval of corresponding US views in longitudinal examinations,0,0,1,0,0,"statistics machine learning, artificial intelligence
",0.6586174964904785,7.0,103.0,110.0,"['cs.AI', 'stat.ML']"
English Conversational Telephone Speech Recognition by Humans and Machines,0,1,0,0,0,"computation and language, statistics machine learning
",0.5323216915130615,8.0,104.0,112.0,"['cs.CL', 'stat.ML']"
"Overview of the CCKS 2019 Knowledge Graph Evaluation Track: Entity, Relation, Event and QA",1,1,0,0,0,"artificial intelligence, computation and language",0.5635643005371094,6.0,116.0,122.0,"['cs.AI', 'cs.CL']"
Understanding Random Forests: From Theory to Practice,0,0,0,0,1,"statistics machine learning, computational machine learning
",0.6071410179138184,8.0,102.0,110.0,"['stat.ML', 'cs.LG']"
Stochastic Contextual Bandits with Graph-based Contexts,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1349689960479736,8.0,105.0,113.0,"['stat.ML', 'cs.LG']"
I$^2$KD-SLU: An Intra-Inter Knowledge Distillation Framework for Zero-Shot Cross-Lingual Spoken Language Understanding,0,1,0,0,0,"computation and language, artificial intelligence
",1.0889241695404053,7.0,122.0,129.0,"['cs.AI', 'cs.CL']"
Efficient Exploration in Binary and Preferential Bayesian Optimization,0,0,1,1,1,"statistics machine learning, optimization and control, computational machine learning
",0.6620826721191406,12.0,103.0,115.0,"['stat.ML', 'math.OC', 'cs.LG']"
Contrastive Unsupervised Word Alignment with Non-Local Features,0,1,0,0,0,"computation and language, statistics machine learning
",0.6319563388824463,8.0,107.0,115.0,"['cs.CL', 'stat.ML']"
Learning Structured Declarative Rule Sets -- A Challenge for Deep Discrete Learning,0,0,1,0,0,"computational machine learning
",1.1440329551696777,4.0,107.0,111.0,['cs.LG']
Fixed-Endpoint Optimal Control of Bilinear Ensemble Systems,0,0,0,1,0,"optimization and control
",1.1373834609985352,4.0,104.0,108.0,['math.OC']
Uplifting Bandits,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1099412441253662,8.0,98.0,106.0,"['stat.ML', 'cs.LG']"
Mixed-integer linearity in nonlinear optimization: a trust region approach,0,0,0,1,0,"optimization and control
",1.0765480995178223,4.0,106.0,110.0,['math.OC']
Perseus: A Simple and Optimal High-Order Method for Variational Inequalities,0,0,1,1,0,"optimization and control, computational machine learning
",0.5826215744018555,8.0,108.0,116.0,"['math.OC', 'cs.LG']"
Input Validation for Neural Networks via Runtime Local Robustness Verification,0,0,1,0,1,"statistics machine learning, artificial intelligence
",0.5569889545440674,7.0,105.0,112.0,"['cs.AI', 'stat.ML']"
Latent Discretization for Continuous-time Sequence Compression,0,0,1,0,1,"statistics machine learning, computational machine learning
",0.626582145690918,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
Structure Based Extended Resolution for Constraint Programming,1,0,0,0,0,"- artificial intelligence
",1.170112133026123,4.0,101.0,105.0,['cs.AI']
Integrating Logical and Probabilistic Reasoning for Decision Making,1,0,0,0,0,"artificial intelligence, statistics machine learning
",0.6872920989990234,7.0,103.0,110.0,"['cs.AI', 'stat.ML']"
Facial Reduction and Partial Polyhedrality,0,0,0,1,0,optimization and control,1.665693759918213,3.0,102.0,105.0,['math.OC']
Label-Efficient Interactive Time-Series Anomaly Detection,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.124006986618042,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
One Network Fits All? Modular versus Monolithic Task Formulations in Neural Networks,1,0,1,0,1,"- artificial intelligence
- computational machine learning
",1.1260058879852295,9.0,109.0,118.0,"['cs.AI', 'cs.LG']"
Secure Classification With Augmented Features,0,0,1,0,0,"statistics machine learning, artificial intelligence
",0.6393587589263916,7.0,99.0,106.0,"['cs.AI', 'stat.ML']"
Toward autocorrection of chemical process flowsheets using large language models,1,0,1,0,0,"artificial intelligence, computation and language
",1.1509220600128174,7.0,106.0,113.0,"['cs.AI', 'cs.CL']"
Early warning via transitions in latent stochastic dynamical systems,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.4472968578338623,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
